@relation 'Empathyabase-5tra-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,7,8}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
4,38,0.284,0.658,0.057,0.031042,0.335623,0.350014,0.021157,0.237546,0.024618,0.001,0.869,0.108,0.001,0.021,0,0,0,0.069769,0,0,0.780315,0,0.077655,0,0,0,0,0,0,0,0,0,0,2,6,4
5,81,0.167,0.408,0.426,0.180917,0.243087,0.219403,0.027361,0.114048,0.215185,0.124,0.071,0.215,0.016,0.573,0.068,0.018,0.913,0.510089,0,0,0.217225,0,0,0.072453,0,0,0,0,0,0,0,0,0,1,6,4
8,29,0.566,0.421,0.013,0.016756,0.174055,0.740683,0.020948,0.040041,0.007518,0.001,0.165,0.08,0.001,0.753,0.415,0.375,0.209,0.365068,0,0.370355,0.152577,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4
2,53,0.885,0.105,0.01,0.016187,0.175282,0.715737,0.029889,0.048401,0.014505,0.008,0.196,0.185,0.001,0.611,0.827,0.056,0.118,0.083811,0,0.244136,0.526937,0,0,0,0,0,0,0,0,0,0,0,0,2,16,2
3,43,0.204,0.586,0.21,0.118486,0.265179,0.391468,0.048354,0.110115,0.066398,0,0.873,0.027,0,0.1,0,0,0,0.242538,0,0.143367,0.384554,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2
4,47,0.423,0.32,0.256,0.173275,0.142193,0.333292,0.10004,0.098567,0.152633,0.128,0.077,0.256,0.028,0.511,0.072,0.089,0.839,0.27193,0,0,0.174705,0,0,0,0,0,0,0,0,0,0,0.357675,0,2,16,2
1,128,0.082,0.565,0.353,0.153495,0.379437,0.20628,0.017708,0.118762,0.124317,0.086,0.064,0.465,0.039,0.346,0,0,0,0.996215,0,0.001073,0.000932,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
2,76,0.224,0.598,0.178,0.192242,0.294428,0.184157,0.060727,0.141116,0.127331,0.002,0.65,0.217,0.004,0.127,0,0,0,0.880563,0,0,0.034737,0,0,0.022374,0,0,0,0,0,0,0,0,0,2,4,4
4,69,0.019,0.138,0.843,0.449913,0.191569,0.039513,0.009236,0.040348,0.269421,0.04,0.055,0.18,0.118,0.607,0.001,0.01,0.989,0.584322,0,0,0.282688,0,0.06346,0,0,0,0,0,0,0,0,0,0,2,4,4
1,102,0.976,0.023,0.001,0.002549,0.391475,0.304738,0.005177,0.287544,0.008517,0.009,0.092,0.195,0.001,0.704,0.975,0.013,0.013,0.047664,0,0,0.835257,0.059474,0,0,0,0,0,0,0,0,0,0,0,1,12,4
3,75,0.872,0.107,0.022,0.043291,0.308326,0.476819,0.02572,0.100356,0.045488,0.009,0.058,0.178,0.001,0.755,0.792,0.065,0.143,0.286942,0,0,0.322474,0,0,0.257738,0,0,0,0,0,0,0,0,0,1,12,4
4,35,0.189,0.571,0.24,0.296232,0.108829,0.08325,0.122513,0.120282,0.268893,0.001,0.027,0.288,0.012,0.672,0.226,0.123,0.652,0.89255,0,0.042348,0.025833,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4
1,52,0.932,0.064,0.004,0.006336,0.208916,0.738129,0.004554,0.032523,0.009543,0.001,0.006,0.463,0,0.53,0.592,0.011,0.397,0.580863,0,0,0,0,0,0.18365,0,0,0.158637,0,0,0,0,0,0,1,28,3
2,20,0.418,0.578,0.004,0.01884,0.236843,0.442344,0.130064,0.117618,0.054291,0,0.884,0.072,0,0.043,0,0,0,0.128655,0,0.466974,0.305299,0,0,0,0,0,0,0,0,0,0,0,0,2,28,3
3,92,0.504,0.403,0.093,0.217989,0.093674,0.517059,0.029475,0.034445,0.107357,0.013,0.012,0.319,0.003,0.653,0.108,0.009,0.883,0.933537,0,0,0,0,0,0.020028,0,0,0.038346,0,0,0,0,0,0,1,28,3
4,100,0.835,0.143,0.021,0.018685,0.357706,0.432134,0.023501,0.07648,0.091494,0.018,0.129,0.299,0.002,0.552,0.763,0.026,0.211,0.544662,0,0.140779,0,0,0,0.304293,0,0,0,0,0,0,0,0,0,2,28,3
5,18,0.189,0.805,0.006,0.015876,0.331822,0.56047,0.018961,0.061545,0.011326,0,0.731,0.235,0,0.033,0,0,0,0.028949,0,0.111798,0.795106,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3
6,33,0.685,0.238,0.078,0.077312,0.14495,0.153723,0.15485,0.273222,0.195942,0.018,0.132,0.193,0.024,0.632,0.615,0.129,0.255,0.482357,0,0.163393,0,0,0,0.146199,0,0,0,0,0,0,0,0,0,2,28,3
1,126,0.245,0.316,0.439,0.192031,0.258049,0.170375,0.021024,0.108967,0.249555,0.003,0.016,0.229,0.004,0.748,0.127,0.154,0.718,0.682111,0,0,0,0,0,0,0,0,0.052755,0,0,0,0,0,0.17897,1,15,3
2,75,0.709,0.229,0.061,0.085544,0.17636,0.094128,0.202763,0.382842,0.058362,0.012,0.198,0.171,0.019,0.601,0.66,0.26,0.079,0.017675,0,0.034694,0.907808,0,0,0,0,0,0,0,0,0,0,0,0,2,15,3
4,61,0.898,0.097,0.005,0.051155,0.263922,0.247225,0.108277,0.251073,0.078349,0.006,0.694,0.124,0.002,0.173,0,0,0,0,0,0,0.196097,0,0,0,0,0,0,0.021219,0.729956,0,0,0,0,2,15,3
5,55,0.092,0.286,0.623,0.312973,0.170444,0.043739,0.04737,0.039645,0.385828,0.013,0.015,0.16,0.023,0.789,0.009,0.01,0.98,0.534212,0,0.127811,0.165302,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3
2,42,0.384,0.61,0.007,0.18548,0.147656,0.499898,0.08774,0.050413,0.028812,0,0.577,0.095,0,0.328,0,0,0,0.230555,0,0.289254,0.283321,0,0,0,0,0,0,0,0,0,0,0,0,2,23,2
3,47,0.964,0.035,0.001,0.004295,0.149572,0.788845,0.023988,0.02794,0.005361,0.001,0.033,0.255,0.001,0.71,0.969,0.005,0.026,0.693042,0,0,0,0,0,0.243995,0,0,0,0,0,0.026843,0,0,0,1,23,2
4,28,0.274,0.626,0.1,0.172327,0.262679,0.420244,0.032809,0.029865,0.082076,0.004,0.115,0.112,0.001,0.768,0.086,0.257,0.657,0.182461,0,0.09865,0.524712,0,0,0,0,0,0,0,0,0,0,0,0,2,23,2
1,66,0.454,0.365,0.181,0.085255,0.224829,0.172315,0.016962,0.376289,0.12435,0.058,0.125,0.25,0.034,0.533,0.281,0.328,0.392,0.577387,0,0,0.307207,0,0,0.05477,0,0,0,0,0,0,0,0,0,1,31,5
2,32,0.806,0.191,0.002,0.009806,0.56227,0.296367,0.031342,0.068239,0.031976,0.001,0.545,0.36,0,0.094,0,0,0,0,0,0.102849,0.78443,0,0.037072,0,0,0,0,0,0,0,0,0,0,2,31,5
3,125,0.143,0.422,0.435,0.459465,0.18857,0.116862,0.020923,0.039744,0.174436,0.009,0.027,0.301,0.011,0.652,0.011,0.008,0.981,0.898011,0,0,0.037333,0,0,0.033272,0,0,0,0,0,0,0,0,0,1,31,5
4,69,0.692,0.122,0.186,0.167888,0.254365,0.207726,0.036085,0.164812,0.169125,0.019,0.033,0.278,0.013,0.657,0.1,0.006,0.894,0.30695,0,0,0.363986,0.095789,0,0,0,0,0,0,0,0,0,0,0,2,31,5
6,36,0.011,0.172,0.817,0.351544,0.129809,0.041053,0.025062,0.03785,0.414683,0.021,0.006,0.632,0.037,0.304,0,0,0,0.471493,0,0.14297,0,0,0.309839,0,0,0,0,0,0,0,0,0,0,2,31,5
7,126,0.144,0.464,0.392,0.364653,0.145877,0.075739,0,0.129282,0.284449,0.021,0.049,0.337,0.024,0.57,0.065,0.072,0.863,0.619021,0,0,0.285231,0,0,0,0,0.040314,0,0,0,0,0,0,0,1,31,5
2,57,0.02,0.125,0.856,0.389736,0.323761,0.044933,0.037205,0.048222,0.156142,0.037,0.105,0.358,0.091,0.408,0.005,0.02,0.975,0.664973,0,0.015864,0.292011,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4
3,42,0.026,0.248,0.727,0.489473,0.149692,0.09702,0,0.102841,0.160975,0.008,0.025,0.413,0.009,0.545,0.002,0.007,0.991,0.35371,0,0.01721,0.58722,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4
4,67,0.012,0.12,0.868,0.510626,0.124682,0.061459,0.018536,0.080782,0.203915,0.025,0.057,0.352,0.106,0.46,0.003,0.109,0.888,0.870467,0,0,0.111855,0,0,0,0,0,0,0.004823,0,0,0,0,0,2,22,4
5,17,0.104,0.413,0.484,0.251983,0.135774,0.0432,0.043706,0.210475,0.314862,0.044,0.144,0.244,0.017,0.552,0.059,0.199,0.742,0.113768,0,0.061941,0.777927,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4
1,84,0.352,0.499,0.149,0.06375,0.353924,0.312276,0.020142,0.184461,0.065447,0.02,0.034,0.461,0.003,0.483,0.302,0.079,0.619,0.979572,0,0.004923,0.00425,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5
2,49,0.364,0.541,0.095,0.190194,0.237829,0.259545,0.094375,0.09981,0.118247,0.007,0.196,0.558,0.002,0.237,0,0,0,0.375438,0,0,0.270369,0,0.201896,0,0,0,0,0,0,0,0,0,0,2,16,5
3,85,0.962,0.033,0.004,0.019263,0.10714,0.330277,0.043214,0.46467,0.035437,0.004,0.192,0.285,0.003,0.517,0.966,0.005,0.029,0.301827,0,0.466279,0,0,0.067397,0,0,0,0,0,0,0,0,0,0,1,16,5
4,36,0.393,0.594,0.013,0.012885,0.391458,0.453689,0.027287,0.098835,0.015846,0.001,0.712,0.25,0.001,0.037,0,0,0,0.012193,0,0.00872,0.974607,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5
5,141,0.195,0.376,0.429,0.519397,0.084853,0.183546,0.016713,0.042024,0.153466,0.026,0.018,0.32,0.013,0.623,0.017,0.011,0.972,0.983845,0.004132,0,0,0,0,0.006248,0,0,0,0,0,0,0,0,0,1,16,5
6,34,0.012,0.102,0.886,0.696658,0.0847,0.037997,0.008875,0.058272,0.113498,0.007,0.028,0.484,0.056,0.424,0,0,0,0.305468,0,0.231938,0.415392,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5
1,55,0.356,0.529,0.115,0.01359,0.713599,0.221331,0.011583,0.024229,0.015669,0.016,0.261,0.223,0.002,0.497,0.72,0.099,0.181,0,0,0.038738,0.066673,0,0,0,0,0.799704,0,0,0,0,0,0,0,1,9,5
2,87,0.658,0.276,0.065,0.10208,0.451211,0.191653,0.067793,0.060203,0.12706,0.03,0.55,0.102,0.027,0.29,0,0,0,0.111018,0,0.267895,0,0,0,0,0,0.484018,0,0,0,0,0,0,0,2,9,5
4,61,0.519,0.159,0.322,0.09114,0.158856,0.240075,0.06314,0.353437,0.093353,0.01,0.072,0.307,0.037,0.573,0.125,0.009,0.866,0.127958,0,0.097652,0.453266,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5
1,30,0.286,0.639,0.075,0.017369,0.11959,0.806086,0.012377,0.031956,0.012623,0.001,0.069,0.863,0.003,0.064,0,0,0,0.619387,0,0,0.203069,0,0.04337,0,0,0,0,0,0,0,0,0,0,1,28,3
2,31,0.156,0.704,0.141,0.055819,0.253315,0.263847,0.204313,0.143998,0.078708,0.001,0.647,0.251,0.015,0.086,0,0,0,0.82551,0,0.064149,0,0,0.045897,0,0,0,0,0,0,0,0,0,0,2,28,3
3,46,0.766,0.206,0.028,0.009868,0.048359,0.172402,0.647858,0.108928,0.012584,0.021,0.11,0.31,0.019,0.541,0.94,0.008,0.053,0.08377,0,0.330653,0.483678,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3
1,74,0.05,0.461,0.489,0.40984,0.154637,0.088613,0.058298,0.048137,0.240475,0.007,0.071,0.477,0.048,0.397,0,0,0,0.407978,0,0,0.12365,0,0,0,0,0,0,0,0,0,0,0.365841,0,1,31,3
2,32,0.087,0.606,0.307,0.428793,0.153126,0.256945,0.005318,0.025423,0.130395,0.001,0.032,0.293,0.001,0.672,0.014,0.164,0.822,0.206999,0,0.089819,0.583632,0,0,0,0,0,0,0,0,0,0,0,0,2,31,3
3,39,0.006,0.061,0.934,0.474575,0.138047,0.034395,0.013842,0.077281,0.261859,0.01,0.006,0.112,0.015,0.856,0,0.003,0.997,0,0,0.02176,0.907633,0,0.04056,0,0,0,0,0,0,0,0,0,0,1,31,3
3,84,0.23,0.255,0.515,0.381423,0.16828,0.087144,0.018423,0.068452,0.276279,0.014,0.034,0.281,0.024,0.648,0.052,0.052,0.896,0.71405,0,0,0,0,0,0.091327,0,0.134679,0,0,0,0,0,0,0,1,17,4
1,69,0.102,0.275,0.624,0.169773,0.271343,0.166954,0.042067,0.134842,0.215021,0.016,0.232,0.134,0.173,0.445,0.103,0.194,0.703,0.721264,0.047949,0,0.056484,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
4,50,0.019,0.329,0.651,0.232313,0.211922,0.078713,0.034777,0.096685,0.345591,0.028,0.15,0.381,0.08,0.361,0,0,0,0.044288,0,0,0.619871,0,0,0,0,0.216397,0,0,0,0,0,0,0,2,3,4
1,49,0.043,0.52,0.437,0.293762,0.26372,0.116334,0.0352,0.09141,0.199575,0.016,0.163,0.335,0.047,0.44,0.078,0.204,0.718,0.653109,0,0,0.128904,0,0,0,0,0,0,0,0,0.156435,0,0,0,1,24,4
3,44,0.134,0.699,0.167,0.175922,0.297637,0.146635,0.084615,0.107841,0.187351,0.005,0.038,0.552,0.018,0.386,0,0,0,0.595516,0,0.038869,0.271913,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4
4,43,0.075,0.101,0.824,0.472262,0.117781,0.042991,0.117183,0.110234,0.139549,0.007,0.021,0.252,0.05,0.669,0.001,0.008,0.991,0.124906,0,0.081333,0.594011,0,0,0,0,0,0,0,0,0,0,0,0,2,24,4
5,61,0.387,0.472,0.141,0.253623,0.256752,0.140039,0.041881,0.069099,0.238606,0.016,0.121,0.326,0.025,0.513,0.055,0.184,0.761,0.497291,0,0.146179,0.205116,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4
6,44,0.065,0.699,0.235,0.120759,0.285837,0.295484,0.092783,0.120956,0.084181,0.014,0.404,0.318,0.032,0.232,0,0,0,0,0,0,0.012422,0,0,0,0,0,0.000181,0,0,0.986993,0,0,0,2,24,4
7,34,0.046,0.386,0.567,0.206743,0.295323,0.206711,0.044596,0.05447,0.192157,0.001,0.014,0.487,0.012,0.487,0,0,0,0.272727,0,0,0.308145,0,0,0,0,0,0,0,0,0.178539,0,0,0,1,24,4
1,65,0.985,0.014,0.001,0.011904,0.172934,0.42416,0.022583,0.352744,0.015675,0.004,0.851,0.031,0.001,0.112,0,0,0,0,0,0.167691,0.348343,0,0,0,0,0.155176,0,0,0,0,0,0,0,1,11,4
2,69,0.297,0.368,0.335,0.183611,0.229963,0.156252,0.068666,0.108208,0.253299,0.003,0.034,0.636,0.024,0.302,0,0,0,0.244086,0,0.047838,0.610814,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4
3,48,0.132,0.484,0.384,0.15987,0.174233,0.2028,0.055134,0.248504,0.159459,0.002,0.187,0.254,0.056,0.502,0.074,0.574,0.352,0.363597,0,0,0.168029,0,0,0,0,0,0,0.211338,0,0,0,0,0,1,11,4
4,28,0.209,0.664,0.127,0.083745,0.055136,0.021644,0.059254,0.620723,0.159498,0.019,0.05,0.62,0.07,0.24,0,0,0,0.030827,0,0,0.903058,0,0,0,0,0,0,0.019266,0,0,0,0,0,2,11,4
1,51,0.822,0.169,0.009,0.120441,0.049866,0.061436,0.073728,0.617767,0.076761,0.001,0.574,0.023,0.003,0.399,0,0,0,0.128673,0,0.018556,0.756347,0,0,0,0,0,0,0,0,0,0,0,0,1,23,5
2,116,0.284,0.552,0.164,0.385222,0.19025,0.117467,0.063005,0.059988,0.184068,0.014,0.285,0.089,0.035,0.576,0.05,0.905,0.045,0.190285,0,0.467767,0,0,0,0,0,0,0,0.223698,0,0,0,0,0,2,23,5
3,75,0.845,0.138,0.017,0.029916,0.144946,0.529304,0.070757,0.199448,0.025629,0.001,0.625,0.176,0.004,0.194,0,0,0,0.937652,0,0.008202,0,0,0,0.04231,0,0,0,0,0,0,0,0,0,1,23,5
4,43,0.061,0.513,0.425,0.472463,0.118005,0.169407,0.029464,0.079766,0.130893,0.001,0.054,0.441,0.001,0.503,0.035,0.478,0.487,0.66755,0,0,0.064787,0,0,0.068987,0,0,0,0,0,0,0,0,0,2,23,5
1,29,0.411,0.449,0.14,0.052739,0.273961,0.459847,0.037343,0.136555,0.039555,0.009,0.243,0.556,0.007,0.185,0,0,0,0.293503,0,0,0.197319,0.318551,0,0,0,0,0,0,0,0,0,0,0,1,23,4
2,35,0.424,0.554,0.022,0.029503,0.268152,0.615783,0.02302,0.048704,0.014838,0.001,0.125,0.295,0.001,0.579,0.333,0.287,0.38,0.058513,0,0.200262,0.61189,0,0,0,0,0,0,0,0,0,0,0,0,2,23,4
3,36,0.858,0.134,0.008,0.009408,0.178717,0.457716,0.035151,0.311232,0.007776,0.001,0.156,0.296,0.001,0.546,0.893,0.009,0.098,0.870205,0,0,0.056343,0,0,0.037861,0,0,0,0,0,0,0,0,0,1,23,4
4,28,0.973,0.025,0.002,0.006784,0.179253,0.624501,0.044825,0.13804,0.006596,0.005,0.056,0.275,0.005,0.659,0.977,0.005,0.018,0.591236,0,0.199687,0.17565,0,0,0,0,0,0,0,0,0,0,0,0,2,23,4
1,20,0.023,0.242,0.735,0.557251,0.154042,0.035806,0.033139,0.026958,0.192805,0.002,0.016,0.229,0.071,0.683,0.001,0.005,0.994,0.62294,0,0.021188,0.294076,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3
2,37,0.22,0.679,0.1,0.113406,0.290284,0.12328,0.196531,0.185267,0.091232,0.001,0.888,0.052,0.008,0.052,0,0,0,0.575201,0,0.084352,0.198117,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3
3,40,0.189,0.356,0.455,0.4198,0.114961,0.26581,0,0.036878,0.162551,0.01,0.021,0.592,0.026,0.35,0,0,0,0.623253,0,0,0.040879,0,0,0,0.27557,0,0,0,0,0,0,0,0,1,7,3
4,86,0.024,0.394,0.582,0.432423,0.234641,0.03557,0.009161,0.023239,0.264966,0.023,0.425,0.127,0.183,0.241,0,0,0,0.434859,0,0,0.441587,0,0,0,0,0.02317,0,0,0,0,0,0,0,2,7,3
1,130,0.031,0.109,0.86,0.626043,0.112932,0.067099,0.002651,0.01215,0.179126,0.005,0.012,0.317,0.026,0.639,0.002,0.004,0.995,0.801628,0,0.067757,0,0,0,0,0,0,0,0,0,0,0,0,0.035271,1,22,3
2,25,0.056,0.923,0.021,0.191667,0.306931,0.204237,0.075456,0.057611,0.164098,0,0.99,0.007,0,0.003,0,0,0,0.31794,0,0,0.288423,0,0,0,0,0,0.098111,0,0,0,0,0,0,2,22,3
4,16,0.038,0.183,0.779,0.296271,0.231339,0.109212,0.088803,0.076953,0.197421,0.004,0.035,0.542,0.201,0.218,0,0,0,0.188567,0,0.54979,0,0,0,0.057634,0,0,0,0,0,0,0,0,0,2,22,3
