@relation 'Empathyabase-2tst-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,7,8}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
2,44,0.47,0.447,0.083,0.168687,0.32348,0.32613,0.041325,0.064667,0.075712,0.001,0.107,0.39,0.001,0.5,0.126,0.108,0.767,0,0,0.134092,0.694514,0,0.046396,0,0,0,0,0,0,0,0,0,0,2,2,3
1,45,0.096,0.504,0.4,0.151306,0.423564,0.073783,0.020631,0.039071,0.291645,0.097,0.071,0.191,0.153,0.488,0.061,0.201,0.738,0.134885,0,0.500286,0,0,0,0,0,0.166036,0,0,0,0,0,0,0,1,30,4
2,49,0.004,0.057,0.939,0.44685,0.237796,0.025452,0.011306,0.067031,0.211564,0.019,0.202,0.253,0.104,0.422,0.002,0.019,0.979,0.00874,0,0.023068,0.946981,0,0,0,0,0,0,0,0,0,0,0,0,2,30,4
3,64,0.935,0.055,0.01,0.005655,0.442812,0.423091,0.007903,0.085115,0.035423,0.003,0.06,0.144,0,0.793,0.933,0.02,0.047,0.646658,0,0.108402,0,0,0,0.187678,0,0,0,0,0,0,0,0,0,1,30,4
4,16,0.048,0.204,0.748,0.322204,0.135572,0.145204,0.062797,0.190878,0.143345,0.004,0.014,0.176,0.059,0.745,0.012,0.021,0.966,0.380673,0,0.078572,0.396054,0,0,0,0,0,0,0,0,0,0,0,0,2,21,3
2,28,0.41,0.375,0.215,0.214824,0.088437,0.231133,0.154816,0.203802,0.106988,0.137,0.109,0.301,0.101,0.353,0.201,0.089,0.71,0.196787,0.285543,0.209011,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,4
2,49,0.733,0.258,0.009,0.026999,0.257016,0.206963,0.152033,0.264334,0.092655,0.01,0.813,0.117,0.002,0.058,0,0,0,0.053072,0,0,0.599345,0,0,0.210588,0,0,0,0,0,0,0,0,0,2,1,4
1,70,0.868,0.111,0.022,0.037147,0.11024,0.174462,0.039018,0.541943,0.097189,0.052,0.183,0.163,0.028,0.574,0.708,0.206,0.085,0.277367,0,0.236987,0.238484,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3
4,34,0.373,0.435,0.192,0.126077,0.105385,0.05015,0.093823,0.444185,0.18038,0.012,0.083,0.224,0.015,0.666,0.524,0.432,0.044,0.044988,0,0.08443,0.770652,0,0,0,0,0,0,0,0,0,0,0,0,2,18,3
7,95,0.686,0.217,0.097,0.076025,0.085628,0.138628,0.053087,0.521683,0.124948,0.07,0.046,0.212,0.011,0.662,0.58,0.285,0.135,0.963178,0,0,0,0,0,0.011806,0,0,0,0,0,0,0,0,0.008318,1,16,3
8,19,0.025,0.543,0.432,0.335148,0.103206,0.019059,0.066726,0.040388,0.435472,0.007,0.021,0.462,0.183,0.326,0,0,0,0.139286,0,0.160133,0.450593,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3
1,65,0.028,0.318,0.654,0.204013,0.217716,0.152888,0.054739,0.152574,0.218069,0.056,0.029,0.482,0.093,0.339,0,0,0,0.115123,0,0,0.353262,0,0.478304,0,0,0,0,0,0,0,0,0,0,1,20,4
2,27,0.148,0.8,0.052,0.032903,0.373934,0.269957,0.112709,0.148106,0.062391,0,0.105,0.781,0.001,0.113,0,0,0,0.117176,0,0.124337,0.724806,0,0,0,0,0,0,0,0,0,0,0,0,2,20,4
4,56,0.186,0.336,0.478,0.374406,0.11461,0.196605,0.038719,0.196681,0.078978,0.004,0.04,0.333,0.006,0.617,0.024,0.024,0.951,0,0,0.13837,0.511983,0,0,0.175877,0,0,0,0,0,0,0,0,0,2,27,4
2,26,0.029,0.364,0.607,0.397164,0.296036,0.053647,0.016272,0.043719,0.193162,0.006,0.715,0.14,0.009,0.129,0,0,0,0.769222,0,0.059238,0.105064,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5
5,57,0.642,0.307,0.051,0.094962,0.129019,0.263326,0.124752,0.315046,0.072895,0.019,0.09,0.539,0.009,0.342,0,0,0,0.674959,0,0.062849,0.199453,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5
1,57,0.942,0.054,0.004,0.008681,0.316226,0.400109,0.109667,0.094945,0.070371,0.004,0.246,0.27,0.001,0.479,0.926,0.02,0.055,0.947447,0,0,0,0,0,0.038497,0,0,0,0,0,0,0,0,0.003762,1,18,5
3,33,0.463,0.358,0.18,0.277159,0.128604,0.196551,0.063516,0.279022,0.055148,0.001,0.05,0.122,0.003,0.824,0.027,0.017,0.956,0.241443,0,0.056517,0.646886,0,0,0,0,0,0,0,0,0,0,0,0,1,18,5
2,45,0.217,0.379,0.404,0.159192,0.264108,0.172109,0.087268,0.169236,0.148087,0.003,0.595,0.207,0.011,0.184,0,0,0,0,0,0.086118,0.52879,0,0.292078,0,0,0,0,0,0,0,0,0,0,2,20,4
1,156,0.265,0.489,0.246,0.16489,0.398007,0.113347,0.049453,0.042024,0.232279,0.012,0.106,0.327,0.004,0.551,0.165,0.032,0.803,0.842893,0,0,0.028242,0,0,0.106836,0,0,0,0,0,0,0,0,0,1,29,4
2,32,0.724,0.267,0.009,0.149386,0.22453,0.159472,0.062691,0.127233,0.276687,0.001,0.765,0.109,0.001,0.124,0,0,0,0.068723,0,0,0.8026,0,0.028438,0,0,0,0,0,0,0,0,0,0,2,29,4
1,133,0.531,0.391,0.077,0.087886,0.40892,0.391073,0.013015,0.030899,0.068207,0.013,0.061,0.494,0.009,0.422,0,0,0,0.869184,0.079805,0,0,0,0,0.02415,0,0,0,0,0,0,0,0,0,1,24,5
3,106,0.557,0.271,0.171,0.064277,0.682395,0.188981,0.007505,0.023102,0.03374,0.002,0.578,0.042,0.004,0.375,0,0,0,0.747751,0,0,0,0,0,0.062201,0,0.167086,0,0,0,0,0,0,0,1,26,3
3,76,0.855,0.138,0.006,0.014937,0.469447,0.377005,0.026923,0.082765,0.028923,0.008,0.126,0.612,0.002,0.251,0,0,0,0.69013,0,0,0.149225,0,0.090345,0,0,0,0,0,0,0,0,0,0,1,12,3
4,62,0.8,0.173,0.027,0.031287,0.248346,0.444607,0.016397,0.23681,0.022553,0.002,0.083,0.262,0.001,0.652,0.592,0.036,0.372,0.446787,0,0,0.426657,0,0,0.034182,0,0,0,0,0,0,0,0,0,2,12,3
4,31,0.955,0.044,0.002,0.007008,0.342966,0.105463,0.011634,0.524441,0.008487,0.01,0.029,0.349,0.002,0.61,0.874,0.093,0.034,0.113596,0,0.068453,0.736572,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
1,98,0.937,0.053,0.01,0.01432,0.121938,0.214136,0.036725,0.580447,0.032434,0.142,0.495,0.084,0.03,0.249,0,0,0,0,0,0.514999,0,0,0,0.022761,0,0.414175,0,0,0,0,0,0,0,1,2,3
4,28,0.87,0.121,0.009,0.012177,0.150906,0.762558,0.018123,0.044953,0.011284,0.001,0.074,0.399,0.001,0.524,0.631,0.028,0.34,0.590086,0,0.167591,0,0,0,0.117748,0,0,0,0,0,0,0,0,0,2,2,3
1,49,0.002,0.024,0.974,0.497443,0.07089,0.020395,0.005306,0.104708,0.301259,0.018,0.001,0.339,0.031,0.612,0,0.001,0.999,0,0,0.019537,0.126412,0,0.837,0,0,0,0,0,0,0,0,0,0,1,20,5
3,35,0.054,0.632,0.313,0.188534,0.269979,0.114871,0.048975,0.101962,0.275679,0.116,0.008,0.422,0.192,0.262,0,0,0,0,0,0.155154,0,0,0.524911,0,0,0,0.089363,0,0,0,0,0,0,1,20,5
2,44,0.094,0.715,0.192,0.281107,0.115889,0.062627,0.12047,0.196543,0.223364,0.016,0.053,0.672,0.11,0.148,0,0,0,0.202774,0,0.53185,0.068602,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3
3,184,0.846,0.128,0.027,0.054528,0.239487,0.289246,0.081521,0.274634,0.060584,0.031,0.626,0.077,0.008,0.258,0,0,0,0.03997,0,0,0,0,0,0.882398,0,0.061851,0,0,0,0,0,0,0,1,7,3
1,120,0.751,0.201,0.048,0.044669,0.431993,0.294054,0.021673,0.132428,0.075183,0.018,0.056,0.282,0.002,0.641,0.885,0.026,0.09,0.473901,0.033237,0,0,0,0,0.471613,0,0,0,0,0,0,0,0,0,1,0,4
4,81,0.192,0.381,0.427,0.416587,0.153253,0.027565,0.027069,0.081222,0.294304,0.017,0.01,0.153,0.115,0.706,0.009,0.629,0.362,0,0,0,0.753631,0,0,0,0,0,0,0.066406,0,0.054251,0,0,0,2,0,4
2,61,0.164,0.345,0.491,0.440427,0.084724,0.144351,0.026335,0.126185,0.177977,0.006,0.016,0.176,0.012,0.79,0.038,0.053,0.909,0.744845,0.072587,0,0,0,0,0.054634,0,0,0,0,0,0,0,0,0,2,31,3
1,30,0.884,0.112,0.004,0.019876,0.174955,0.652046,0.059303,0.074878,0.018943,0.009,0.062,0.502,0.001,0.426,0,0,0,0,0,0.245021,0.664044,0,0,0,0.063952,0,0,0,0,0,0,0,0,1,4,2
2,45,0.828,0.169,0.002,0.011026,0.148736,0.736021,0.014882,0.082314,0.007021,0.001,0.818,0.032,0,0.149,0,0,0,0.36335,0,0,0.210452,0,0,0.21048,0,0,0,0,0,0,0,0,0,2,4,2
2,41,0.936,0.063,0,0.006286,0.183031,0.673716,0.013833,0.110857,0.012277,0.001,0.628,0.207,0,0.163,0,0,0,0,0,0.029231,0.847358,0,0,0,0.036894,0,0,0,0,0,0,0,0,2,27,3
4,15,0.067,0.664,0.269,0.193862,0.189595,0.087772,0.188792,0.139512,0.200467,0.003,0.015,0.686,0.003,0.293,0,0,0,0.143356,0,0.12522,0.582496,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
3,37,0.047,0.248,0.705,0.480629,0.11703,0.021155,0.016418,0.085218,0.279551,0.011,0.022,0.066,0.024,0.877,0.011,0.325,0.664,0.162864,0,0,0.429032,0,0,0,0,0,0,0,0.089192,0,0,0,0,1,14,3
1,60,0.798,0.163,0.039,0.014984,0.187573,0.202589,0.192113,0.322196,0.080546,0.12,0.043,0.499,0.003,0.335,0,0,0,0.162913,0,0.098201,0.588871,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
3,109,0.822,0.15,0.029,0.078335,0.31015,0.312766,0.048169,0.164343,0.086238,0.083,0.205,0.14,0.022,0.551,0.724,0.104,0.172,0.28838,0,0.631998,0.035621,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
4,104,0.944,0.052,0.004,0.010621,0.473645,0.363813,0.023312,0.114322,0.014288,0.012,0.047,0.269,0.002,0.67,0.932,0.012,0.057,0.186003,0,0.198237,0.12621,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
1,151,0.843,0.107,0.05,0.083782,0.141459,0.636789,0.008104,0.095556,0.034309,0.015,0.201,0.11,0.004,0.67,0.522,0.038,0.44,0.006768,0,0,0,0,0,0.007492,0.980938,0,0,0,0,0,0,0,0,1,7,3
3,87,0.13,0.169,0.701,0.065393,0.04989,0.003982,0,0.594263,0.286472,0.188,0.016,0.378,0.132,0.286,0,0,0,0.11368,0,0.034371,0.747317,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4
1,102,0.914,0.08,0.006,0.01466,0.322027,0.578437,0.004692,0.068942,0.011242,0.004,0.553,0.101,0.001,0.341,0,0,0,0.804423,0,0,0.115738,0,0,0.048922,0,0,0,0,0,0,0,0,0,1,0,4
3,27,0.086,0.24,0.675,0.407515,0.110176,0.093162,0.026835,0.288167,0.074145,0.002,0.053,0.282,0.007,0.655,0.004,0.009,0.987,0.068467,0,0.137156,0.704381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2,121,0.12,0.238,0.642,0.39078,0.170774,0.046949,0.143019,0.0458,0.202678,0.006,0.055,0.326,0.079,0.534,0.038,0.094,0.869,0.220872,0,0,0.299745,0,0,0,0,0,0,0,0,0.122454,0,0,0,2,14,5
3,64,0.011,0.052,0.937,0.380303,0.256521,0.015845,0.004952,0.014999,0.327381,0.008,0.006,0.058,0.048,0.88,0.001,0.005,0.994,0.331908,0,0,0.070237,0,0,0.559723,0,0,0,0,0,0,0,0,0,1,17,3
5,83,0.182,0.368,0.45,0.31228,0.331765,0.126393,0.030192,0.076333,0.123037,0.004,0.112,0.237,0.006,0.642,0.006,0.004,0.99,0.332363,0,0,0.263155,0,0,0.110565,0,0,0,0,0,0,0,0,0,1,14,4
6,112,0.305,0.239,0.456,0.299419,0.10527,0.058642,0.095,0.093256,0.348413,0.04,0.005,0.114,0.061,0.78,0.074,0.208,0.718,0.01378,0,0,0.015548,0,0,0,0,0,0,0,0,0,0,0.956818,0,2,14,4
2,34,0.135,0.835,0.03,0.053807,0.333773,0.264114,0.187772,0.0861,0.074434,0.001,0.636,0.275,0.001,0.088,0,0,0,0.215303,0,0.717543,0.027248,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3
1,115,0.551,0.341,0.109,0.128526,0.252732,0.163984,0.025078,0.157578,0.272101,0.086,0.121,0.325,0.031,0.437,0.444,0.159,0.396,0.260761,0,0,0.493695,0,0,0,0.092847,0,0,0,0,0,0,0,0,1,8,3
3,83,0.201,0.504,0.295,0.356591,0.274,0.081603,0.026184,0.038181,0.223441,0.017,0.047,0.581,0.042,0.313,0,0,0,0.06559,0,0,0.318463,0.548863,0,0,0,0,0,0,0,0,0,0,0,1,3,3
1,124,0.891,0.095,0.014,0.045262,0.409594,0.371863,0.020061,0.06942,0.083799,0.003,0.045,0.196,0.001,0.756,0.677,0.037,0.286,0.903748,0,0,0.038919,0,0,0.040676,0,0,0,0,0,0,0,0,0,1,18,2
2,18,0.025,0.1,0.875,0.234309,0.180076,0.095338,0.239198,0.0658,0.185279,0.023,0.109,0.2,0.388,0.28,0,0,0,0.150428,0,0.099804,0.54418,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2
4,66,0.291,0.666,0.043,0.032415,0.255748,0.585859,0.020828,0.081548,0.023603,0.002,0.603,0.181,0.001,0.214,0,0,0,0.31789,0,0.038827,0.558098,0,0,0,0,0,0,0,0,0,0,0,0,2,21,4
1,52,0.117,0.403,0.48,0.214898,0.114753,0.080887,0.074593,0.1099,0.40497,0.034,0.07,0.616,0.054,0.226,0,0,0,0.036791,0,0,0.245615,0,0.667916,0,0,0,0,0,0,0,0,0,0,1,15,4
4,18,0.01,0.156,0.833,0.577404,0.085755,0.074157,0.033252,0.052799,0.176633,0.002,0.011,0.361,0.002,0.624,0.002,0.011,0.987,0.305598,0,0.301623,0.164732,0,0,0,0,0,0,0,0,0,0,0,0,2,29,4
2,25,0.128,0.831,0.041,0.134967,0.452767,0.132704,0.036651,0.083984,0.158927,0.001,0.893,0.078,0.001,0.027,0,0,0,0.280802,0,0,0.328588,0,0.102238,0,0,0,0,0,0,0,0,0,0,2,11,2
4,13,0.952,0.045,0.003,0.01982,0.188527,0.394957,0.037086,0.286846,0.072764,0,0.821,0.104,0.003,0.072,0,0,0,0.089744,0,0.185563,0.586416,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2
4,26,0.918,0.074,0.008,0.022129,0.30316,0.431792,0.0683,0.11838,0.05624,0.018,0.123,0.305,0.005,0.549,0.731,0.018,0.252,0.068106,0,0.335866,0.477594,0,0,0,0,0,0,0,0,0,0,0,0,2,21,3
2,81,0.8,0.188,0.011,0.01012,0.317781,0.381116,0.053648,0.212609,0.024727,0.002,0.946,0.015,0,0.037,0,0,0,0,0,0.417503,0.34396,0,0,0,0,0.092441,0,0,0,0,0,0,0,2,27,4
1,76,0.845,0.129,0.026,0.077298,0.165142,0.274842,0.111561,0.256229,0.114927,0.017,0.401,0.083,0.005,0.494,0.895,0.029,0.076,0.224371,0,0,0,0.146425,0,0.294642,0,0,0,0,0,0,0,0,0,1,17,3
3,118,0.36,0.264,0.376,0.23139,0.283764,0.177315,0,0.078352,0.229179,0.007,0.053,0.213,0.005,0.722,0.052,0.016,0.931,0.832807,0,0.004349,0,0,0,0.145873,0,0,0,0,0,0,0,0,0,1,25,5
1,38,0.01,0.123,0.867,0.284842,0.161699,0.013466,0.022706,0.058921,0.458365,0.012,0.007,0.134,0.119,0.728,0.003,0.037,0.96,0.571775,0,0,0,0,0,0.116849,0,0.113511,0,0,0,0,0,0,0,1,19,4
3,26,0.002,0.027,0.971,0.38552,0.395032,0.009879,0.006572,0.022267,0.180729,0.008,0.046,0.208,0.237,0.501,0.007,0.072,0.921,0.627397,0,0.204409,0.081303,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4
2,63,0.234,0.598,0.168,0.175964,0.306582,0.145639,0.121501,0.102876,0.147438,0.007,0.557,0.206,0.02,0.21,0,0,0,0,0,0.090639,0.174355,0,0.66695,0,0,0,0,0,0,0,0,0,0,2,3,4
2,45,0.509,0.476,0.015,0.026346,0.44157,0.328297,0.077319,0.072697,0.05377,0.01,0.491,0.27,0.002,0.228,0,0,0,0,0,0.526119,0.37456,0,0,0,0,0.062431,0,0,0,0,0,0,0,2,4,4
4,92,0.508,0.298,0.194,0.282649,0.1491,0.23088,0.05313,0.209659,0.074583,0.012,0.181,0.094,0.046,0.666,0.243,0.183,0.574,0.394986,0,0,0,0,0,0.199267,0,0,0,0,0.201798,0,0,0,0,2,4,4
3,91,0.325,0.397,0.278,0.243967,0.14123,0.065302,0.057806,0.15798,0.333715,0.037,0.098,0.224,0.028,0.613,0.276,0.429,0.295,0.610385,0,0.136502,0.115737,0,0,0,0,0,0,0,0,0,0,0,0,1,31,4
2,17,0.108,0.814,0.078,0.041076,0.28319,0.301827,0.199196,0.105002,0.069709,0.002,0.81,0.154,0.004,0.03,0,0,0,0.29559,0,0.553904,0,0,0,0,0,0,0,0,0,0,0.049412,0,0,2,9,3
4,27,0.008,0.101,0.891,0.279897,0.21559,0.116361,0.046212,0.07549,0.26645,0.013,0.031,0.385,0.291,0.28,0,0,0,0,0,0.198883,0.321899,0,0.282124,0,0,0,0,0,0,0,0,0,0,2,9,3
2,63,0.95,0.048,0.002,0.035552,0.263984,0.503039,0.040908,0.139658,0.01686,0.002,0.064,0.114,0,0.82,0.963,0.016,0.022,0.195392,0,0.43059,0,0,0,0.150207,0,0,0,0,0,0,0,0,0,2,6,4
1,136,0.508,0.364,0.128,0.029425,0.36879,0.221764,0.006796,0.32989,0.043334,0.084,0.299,0.265,0.029,0.324,0.629,0.155,0.217,0.855354,0,0,0.09335,0,0,0,0,0,0,0,0,0.011861,0,0,0,1,13,4
3,115,0.455,0.285,0.259,0.133864,0.224877,0.264853,0.02394,0.230609,0.121857,0.016,0.295,0.144,0.102,0.444,0.492,0.157,0.351,0.34816,0,0.092594,0.429143,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4
