@relation 'Empathyabase-3tst-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,7}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
7,126,0.144,0.464,0.392,0.364653,0.145877,0.075739,0,0.129282,0.284449,0.021,0.049,0.337,0.024,0.57,0.065,0.072,0.863,0.619021,0,0,0.285231,0,0,0,0,0.040314,0,0,0,0,0,0,0,1,31,5
4,67,0.012,0.12,0.868,0.510626,0.124682,0.061459,0.018536,0.080782,0.203915,0.025,0.057,0.352,0.106,0.46,0.003,0.109,0.888,0.870467,0,0,0.111855,0,0,0,0,0,0,0.004823,0,0,0,0,0,2,22,4
2,49,0.364,0.541,0.095,0.190194,0.237829,0.259545,0.094375,0.09981,0.118247,0.007,0.196,0.558,0.002,0.237,0,0,0,0.375438,0,0,0.270369,0,0.201896,0,0,0,0,0,0,0,0,0,0,2,16,5
3,85,0.962,0.033,0.004,0.019263,0.10714,0.330277,0.043214,0.46467,0.035437,0.004,0.192,0.285,0.003,0.517,0.966,0.005,0.029,0.301827,0,0.466279,0,0,0.067397,0,0,0,0,0,0,0,0,0,0,1,16,5
6,34,0.012,0.102,0.886,0.696658,0.0847,0.037997,0.008875,0.058272,0.113498,0.007,0.028,0.484,0.056,0.424,0,0,0,0.305468,0,0.231938,0.415392,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5
1,74,0.05,0.461,0.489,0.40984,0.154637,0.088613,0.058298,0.048137,0.240475,0.007,0.071,0.477,0.048,0.397,0,0,0,0.407978,0,0,0.12365,0,0,0,0,0,0,0,0,0,0,0.365841,0,1,31,3
2,32,0.087,0.606,0.307,0.428793,0.153126,0.256945,0.005318,0.025423,0.130395,0.001,0.032,0.293,0.001,0.672,0.014,0.164,0.822,0.206999,0,0.089819,0.583632,0,0,0,0,0,0,0,0,0,0,0,0,2,31,3
4,43,0.075,0.101,0.824,0.472262,0.117781,0.042991,0.117183,0.110234,0.139549,0.007,0.021,0.252,0.05,0.669,0.001,0.008,0.991,0.124906,0,0.081333,0.594011,0,0,0,0,0,0,0,0,0,0,0,0,2,24,4
5,61,0.387,0.472,0.141,0.253623,0.256752,0.140039,0.041881,0.069099,0.238606,0.016,0.121,0.326,0.025,0.513,0.055,0.184,0.761,0.497291,0,0.146179,0.205116,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4
1,51,0.822,0.169,0.009,0.120441,0.049866,0.061436,0.073728,0.617767,0.076761,0.001,0.574,0.023,0.003,0.399,0,0,0,0.128673,0,0.018556,0.756347,0,0,0,0,0,0,0,0,0,0,0,0,1,23,5
4,43,0.061,0.513,0.425,0.472463,0.118005,0.169407,0.029464,0.079766,0.130893,0.001,0.054,0.441,0.001,0.503,0.035,0.478,0.487,0.66755,0,0,0.064787,0,0,0.068987,0,0,0,0,0,0,0,0,0,2,23,5
4,28,0.973,0.025,0.002,0.006784,0.179253,0.624501,0.044825,0.13804,0.006596,0.005,0.056,0.275,0.005,0.659,0.977,0.005,0.018,0.591236,0,0.199687,0.17565,0,0,0,0,0,0,0,0,0,0,0,0,2,23,4
4,73,0.355,0.621,0.024,0.029931,0.380255,0.32469,0.059708,0.10649,0.098926,0.009,0.191,0.283,0.004,0.513,0.472,0.262,0.266,0.211033,0,0.029656,0.724855,0,0,0,0,0,0,0,0,0,0,0,0,2,30,4
3,67,0.818,0.171,0.011,0.069922,0.228948,0.26286,0.034735,0.37251,0.031025,0.006,0.179,0.155,0.002,0.658,0.857,0.056,0.087,0.728039,0,0,0.111965,0,0,0.075003,0,0,0,0,0,0,0,0,0,1,28,3
4,19,0.101,0.781,0.119,0.077979,0.328235,0.237294,0.15116,0.121697,0.083635,0.001,0.907,0.081,0.003,0.008,0,0,0,0,0.212131,0.192661,0,0,0,0,0,0.175223,0,0,0,0,0,0,0,2,8,4
1,52,0.929,0.063,0.008,0.003052,0.285694,0.309191,0.008421,0.388503,0.005138,0.004,0.334,0.319,0.004,0.34,0.926,0.027,0.046,0.245718,0,0,0,0,0,0,0,0,0,0,0,0,0.06376,0.555419,0,1,12,2
3,164,0.91,0.079,0.011,0.053452,0.176613,0.285198,0.022971,0.401777,0.059989,0.044,0.265,0.216,0.006,0.469,0.864,0.038,0.098,0.721647,0,0,0.064653,0,0,0,0,0.088934,0,0,0,0,0,0,0,1,2,3
4,46,0.809,0.182,0.008,0.009802,0.378378,0.51193,0.007805,0.077879,0.014206,0.004,0.198,0.387,0.001,0.41,0.72,0.079,0.2,0.046608,0,0,0.871457,0,0.026591,0,0,0,0,0,0,0,0,0,0,2,2,3
1,148,0.605,0.312,0.083,0.083147,0.315584,0.274216,0.033801,0.075945,0.217308,0.015,0.018,0.26,0.006,0.701,0.163,0.051,0.786,0.352397,0,0,0,0,0,0.30046,0,0.120494,0,0,0,0,0,0,0,1,8,4
3,149,0.226,0.24,0.534,0.539682,0.227524,0.080991,0,0.038406,0.113396,0.048,0.057,0.23,0.028,0.637,0.014,0.025,0.961,0.039346,0,0.924376,0,0,0,0.018464,0,0,0,0,0,0,0,0,0,1,1,4
2,65,0.409,0.433,0.158,0.070261,0.130536,0.248678,0.050765,0.387964,0.111796,0.066,0.179,0.309,0.017,0.429,0.56,0.09,0.35,0.303476,0,0.170984,0.308598,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3
2,54,0.453,0.334,0.213,0.111632,0.235531,0.132548,0.043341,0.179833,0.297115,0.015,0.024,0.297,0.02,0.644,0.383,0.307,0.31,0.194447,0,0,0.719225,0.022193,0,0,0,0,0,0,0,0,0,0,0,2,18,3
4,56,0.234,0.483,0.284,0.348433,0.122508,0.09298,0.022455,0.105301,0.308323,0.009,0.04,0.33,0.018,0.603,0.073,0.198,0.729,0.041617,0,0.240294,0.611662,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2,85,0.901,0.097,0.001,0.01749,0.171547,0.375703,0.076716,0.32292,0.035624,0,0.87,0.067,0,0.062,0,0,0,0.068646,0,0,0.154833,0,0,0,0,0.690603,0,0,0,0,0,0,0,2,16,3
6,28,0.24,0.732,0.028,0.089235,0.342369,0.164304,0.049996,0.262524,0.091573,0.003,0.829,0.12,0.002,0.045,0,0,0,0.275662,0,0.261721,0.304148,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3
3,115,0.479,0.3,0.221,0.21951,0.076139,0.600337,0,0.037386,0.066628,0.013,0.023,0.38,0.01,0.575,0.058,0.017,0.925,0.633395,0,0,0,0,0,0.143045,0,0,0,0,0,0,0,0,0.05786,1,27,4
4,79,0.832,0.164,0.004,0.057075,0.246119,0.31507,0.219857,0.11582,0.046059,0.002,0.902,0.049,0.001,0.047,0,0,0,0,0,0.045208,0.706452,0,0.23922,0,0,0,0,0,0,0,0,0,0,2,12,5
1,45,0.972,0.023,0.005,0.007461,0.084869,0.291003,0.058942,0.539712,0.018013,0.013,0.202,0.276,0.002,0.507,0.987,0.006,0.007,0.149053,0,0,0.199366,0,0,0,0,0.297099,0,0,0,0,0,0,0,1,2,4
3,52,0.834,0.125,0.041,0.085149,0.345767,0.141603,0.084709,0.154677,0.188094,0.037,0.023,0.405,0.002,0.533,0.382,0.061,0.557,0.169962,0,0.070784,0.656235,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
3,21,0.046,0.216,0.738,0.197566,0.126409,0.133514,0.177174,0.127821,0.237515,0.119,0.113,0.309,0.26,0.199,0,0,0,0,0,0.24898,0.112709,0,0,0,0,0.32046,0,0,0,0,0,0,0,1,20,4
2,39,0.007,0.038,0.955,0.44963,0.174612,0.084853,0,0.078049,0.212856,0.011,0.007,0.718,0.051,0.213,0,0,0,0.05525,0,0.130219,0.763921,0,0,0,0,0,0,0,0,0,0,0,0,2,29,4
2,94,0.656,0.261,0.084,0.057782,0.50202,0.287229,0.013529,0.066853,0.072586,0.014,0.24,0.323,0.016,0.407,0.285,0.084,0.631,0.788445,0,0,0,0,0,0.108389,0,0,0.042241,0,0,0,0,0,0,2,24,5
3,106,0.26,0.32,0.42,0.13847,0.256072,0.310371,0.054152,0.118654,0.122281,0.024,0.172,0.312,0.045,0.447,0.189,0.143,0.668,0.191499,0,0,0.469542,0.06477,0,0,0,0,0,0,0,0,0,0,0,1,24,5
4,71,0.375,0.298,0.327,0.310972,0.285905,0.157546,0.01195,0.114812,0.118814,0.015,0.313,0.315,0.13,0.227,0,0,0,0.066231,0,0,0.17394,0.724633,0,0,0,0,0,0,0,0,0,0,0,2,9,4
2,35,0.951,0.048,0.001,0.004827,0.60539,0.332855,0.006091,0.03313,0.017707,0.001,0.741,0.066,0,0.191,0,0,0,0,0,0.21014,0.588059,0,0.067558,0,0,0,0,0,0,0,0,0,0,2,0,4
3,49,0.748,0.188,0.063,0.043562,0.639028,0.17284,0.009872,0.066927,0.067771,0.036,0.045,0.421,0.002,0.496,0.606,0.09,0.304,0.213063,0,0,0.326515,0,0,0.172571,0,0,0,0,0,0,0,0,0,1,0,4
3,93,0.66,0.3,0.04,0.086539,0.19419,0.214481,0.154131,0.248027,0.102631,0.409,0.048,0.16,0.061,0.322,0,0,0,0.006927,0,0.979103,0.009015,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1,83,0.281,0.615,0.105,0.033817,0.120832,0.782706,0.004325,0.032012,0.026308,0.001,0.033,0.76,0.002,0.205,0,0,0,0.82643,0,0,0.048289,0,0,0.051104,0,0,0,0,0,0,0,0,0,1,24,4
3,85,0.255,0.192,0.552,0.516462,0.100314,0.057816,0.048926,0.04714,0.229344,0.005,0.015,0.254,0.035,0.691,0.008,0.009,0.984,0,0,0.043658,0.161163,0,0.746637,0,0,0,0,0,0,0,0,0,0,1,24,4
6,39,0.994,0.006,0,0.00325,0.743763,0.094656,0.007893,0.143882,0.006555,0.011,0.013,0.165,0,0.811,0.99,0.004,0.007,0.013304,0,0.319478,0.621917,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3
7,32,0.694,0.24,0.066,0.160692,0.122131,0.267988,0.140482,0.187496,0.121211,0.008,0.054,0.126,0.009,0.803,0.38,0.031,0.59,0.476431,0,0.214103,0.088788,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3
4,36,0.853,0.129,0.017,0.062863,0.142105,0.224332,0.133042,0.399231,0.038427,0.001,0.205,0.203,0.003,0.588,0.809,0.056,0.135,0.474458,0,0.263938,0.13268,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
2,16,0.375,0.562,0.062,0.009371,0.491561,0.273834,0.046777,0.140118,0.038339,0.006,0.721,0.221,0.003,0.049,0,0,0,0.272997,0,0.139658,0.265862,0,0,0,0,0,0,0,0,0,0,0,0,2,27,2
2,70,0.759,0.193,0.048,0.096246,0.173127,0.311143,0.087941,0.294639,0.036904,0.003,0.268,0.123,0.008,0.598,0.664,0.045,0.291,0.111681,0,0,0.522168,0,0.230041,0,0,0,0,0,0,0,0,0,0,2,7,3
1,119,0.402,0.435,0.163,0.111834,0.252139,0.175384,0.064676,0.170223,0.225744,0.541,0.024,0.07,0.013,0.352,0,0,0,0.057147,0,0.660505,0,0,0,0.24507,0,0,0,0,0,0,0,0,0,1,31,3
3,160,0.824,0.153,0.023,0.01414,0.27107,0.347116,0.197284,0.14108,0.029309,0.001,0.177,0.256,0.001,0.565,0.831,0.012,0.157,0.825927,0,0,0.116406,0,0,0,0,0,0.017838,0,0,0,0,0,0,1,4,2
3,75,0.755,0.203,0.042,0.100375,0.086271,0.597573,0.085547,0.086204,0.04403,0.013,0.015,0.362,0.007,0.603,0.091,0.007,0.902,0.114327,0,0.147551,0.601586,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3
3,30,0.105,0.333,0.562,0.235569,0.054394,0.024713,0.033669,0.117279,0.534377,0.016,0.032,0.376,0.019,0.558,0.018,0.068,0.914,0.418249,0,0,0.450846,0,0,0,0,0,0.046272,0,0,0,0,0,0,1,8,2
2,32,0.664,0.289,0.047,0.079117,0.165145,0.201564,0.137083,0.264144,0.152947,0.003,0.011,0.308,0.001,0.677,0.51,0.048,0.443,0.188796,0,0,0.419105,0,0,0,0,0,0.132306,0,0,0,0,0,0,2,2,2
3,32,0.848,0.138,0.014,0.073681,0.268028,0.16768,0.072062,0.311915,0.106633,0.012,0.019,0.255,0.002,0.713,0.752,0.112,0.136,0,0,0.031354,0.8558,0,0.055366,0,0,0,0,0,0,0,0,0,0,1,2,2
1,125,0.907,0.075,0.018,0.047429,0.110057,0.323168,0.131004,0.318439,0.069903,0.057,0.256,0.29,0.016,0.381,0.832,0.028,0.14,0.355962,0,0,0,0,0.596523,0.013531,0,0,0,0,0,0,0,0,0,1,20,4
2,61,0.107,0.752,0.141,0.12177,0.46153,0.096845,0.139946,0.053962,0.125946,0.011,0.559,0.275,0.02,0.135,0,0,0,0,0,0.003092,0.031616,0,0.962129,0,0,0,0,0,0,0,0,0,0,2,20,4
4,20,0.014,0.026,0.96,0.205776,0.178947,0.182973,0.03462,0.296043,0.101641,0.018,0.189,0.163,0.145,0.484,0,0,1,0.291729,0,0.198018,0.393864,0,0,0,0,0,0,0,0,0,0,0,0,2,20,4
1,94,0.92,0.064,0.016,0.049761,0.223027,0.412848,0.034588,0.212371,0.067404,0.035,0.493,0.172,0.015,0.285,0,0,0,0.912593,0,0,0,0,0,0.034614,0,0,0.01335,0,0,0,0,0,0,1,10,4
1,77,0.014,0.114,0.872,0.14109,0.149803,0.007751,0.013186,0.118883,0.569287,0.125,0.012,0.178,0.551,0.134,0,0,0,0.383953,0,0,0.189992,0,0,0.09017,0,0,0,0,0,0,0,0,0,1,14,3
2,4,0.527,0.469,0.004,0.013524,0.187903,0.549073,0.07072,0.151665,0.027116,0,0.996,0.003,0,0,0,0,0,0.200815,0,0.142025,0.275237,0,0,0,0,0,0,0,0,0,0,0,0,2,15,3
1,26,0.037,0.239,0.724,0.344004,0.29095,0.029282,0.011309,0.032746,0.291709,0.005,0.167,0.16,0.187,0.481,0.051,0.12,0.829,0.846905,0,0.050228,0.044322,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4
3,85,0.068,0.44,0.492,0.439099,0.171304,0.188432,0.018878,0.068582,0.113705,0.002,0.026,0.546,0.005,0.422,0,0,0,0.423808,0,0.22383,0.16538,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4
5,69,0.072,0.611,0.317,0.253254,0.224673,0.157145,0.068351,0.073012,0.223564,0.005,0.082,0.237,0.031,0.645,0.05,0.586,0.364,0.089873,0,0.328794,0.373741,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4
3,154,0.794,0.166,0.04,0.12145,0.177196,0.162176,0.409691,0.059487,0.070001,0.004,0.079,0.398,0.007,0.512,0.606,0.019,0.375,0.914934,0,0,0.029157,0,0,0,0,0,0,0,0,0.01742,0,0,0,1,14,5
4,17,0.01,0.116,0.874,0.302958,0.146914,0.03352,0.049573,0.060986,0.406049,0.002,0.003,0.569,0.171,0.254,0,0,0,0.107848,0,0.091209,0.705516,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3
1,43,0.023,0.37,0.607,0.375145,0.308196,0.031036,0,0.014561,0.271062,0.007,0.25,0.186,0.189,0.368,0.022,0.517,0.462,0.712729,0,0,0.067969,0,0,0,0,0,0,0,0,0,0,0.04856,0,1,14,4
4,17,0.092,0.313,0.595,0.262371,0.248828,0.12939,0.095643,0.097204,0.166563,0.055,0.056,0.413,0.037,0.438,0.006,0.054,0.94,0,0,0.118924,0.52687,0,0,0,0,0,0,0.069324,0,0,0,0,0,2,5,2
4,145,0.874,0.073,0.054,0.068366,0.073461,0.151996,0.283037,0.39588,0.02726,0.012,0.093,0.377,0.037,0.481,0.908,0.045,0.047,0.672368,0,0,0.093526,0,0,0.193048,0,0,0,0,0,0,0,0,0,2,0,3
1,117,0.528,0.204,0.268,0.137396,0.334312,0.232079,0.031428,0.1485,0.116285,0.065,0.311,0.084,0.194,0.347,0.212,0.114,0.674,0.60283,0,0.081891,0.14595,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5
3,90,0.079,0.356,0.566,0.47657,0.191939,0.063488,0,0.094232,0.173771,0.162,0.16,0.173,0.246,0.259,0.023,0.079,0.898,0.015019,0,0,0.951344,0,0,0,0,0,0,0,0,0.016778,0,0,0,1,3,5
1,36,0.592,0.356,0.052,0.016479,0.270066,0.32031,0.12452,0.24771,0.020915,0.008,0.561,0.135,0.008,0.29,0,0,0,0.412959,0,0.234259,0,0,0,0.109758,0,0,0,0,0,0,0,0,0,1,2,4
2,155,0.639,0.236,0.125,0.065684,0.091464,0.170408,0.216541,0.368156,0.087747,0.077,0.147,0.452,0.023,0.302,0,0,0,0,0,0.037517,0.031849,0,0.900151,0,0,0,0,0,0,0,0,0,0,2,15,4
3,163,0.927,0.063,0.01,0.033961,0.121869,0.406705,0.164652,0.232211,0.040601,0.01,0.07,0.292,0.003,0.626,0.916,0.014,0.069,0.923124,0,0.022821,0,0,0,0,0,0,0.017522,0,0,0,0,0,0,1,1,4
2,29,0.051,0.219,0.73,0.321606,0.171207,0.112653,0.086635,0.098035,0.209864,0.001,0.004,0.561,0.006,0.428,0,0,0,0.185672,0,0.249112,0.466148,0,0,0,0,0,0,0,0,0,0,0,0,2,29,4
3,23,0.015,0.078,0.907,0.468003,0.249193,0.099523,0.018551,0.023449,0.141282,0.002,0.006,0.193,0.01,0.789,0,0.001,0.999,0.561521,0,0.047809,0,0,0,0.35591,0,0,0,0,0,0,0,0,0,1,29,4
1,84,0.05,0.324,0.627,0.242812,0.157906,0.137545,0.054183,0.116269,0.291285,0.053,0.015,0.189,0.382,0.362,0,0,0,0,0,0.121122,0.254177,0,0,0,0,0.487763,0,0,0,0,0,0,0,1,21,3
2,19,0.392,0.603,0.005,0.092576,0.360461,0.116616,0.11425,0.110975,0.205122,0.004,0.722,0.226,0.002,0.046,0,0,0,0.284651,0,0.46189,0.134976,0,0,0,0,0,0,0,0,0,0,0,0,2,21,3
2,50,0.025,0.182,0.793,0.497663,0.133932,0.098289,0,0.081701,0.188415,0.035,0.052,0.159,0.065,0.689,0.004,0.039,0.957,0.106782,0,0.12932,0.694223,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4
4,99,0.311,0.525,0.164,0.357282,0.201301,0.104078,0.023506,0.040537,0.273296,0.01,0.24,0.177,0.02,0.552,0.36,0.309,0.331,0.754319,0,0,0.028069,0,0.179872,0,0,0,0,0,0,0,0,0,0,2,3,4
3,90,0.357,0.517,0.126,0.532974,0.093861,0.199969,0.014677,0.028391,0.130127,0.004,0.012,0.523,0.004,0.458,0,0,0,0.880799,0,0.019257,0,0,0,0.067787,0,0,0,0,0,0,0,0,0,1,7,5
2,101,0.794,0.18,0.026,0.06463,0.256389,0.154545,0.12971,0.330784,0.063942,0.042,0.215,0.12,0.035,0.588,0.638,0.316,0.046,0,0,0.14984,0.477205,0,0.175458,0,0,0,0,0,0,0,0,0,0,2,31,4
3,88,0.905,0.081,0.013,0.07036,0.348506,0.298036,0.047061,0.110772,0.125265,0.013,0.123,0.236,0.005,0.623,0.768,0.038,0.195,0.726546,0,0,0.174258,0,0.033174,0,0,0,0,0,0,0,0,0,0,1,6,4
4,26,0.025,0.144,0.831,0.46861,0.111866,0.127848,0.05811,0.109507,0.124059,0.004,0.011,0.321,0.003,0.661,0.006,0.014,0.98,0.158948,0,0.252462,0.349171,0,0,0,0,0,0,0,0,0,0,0,0,2,31,3
3,112,0.874,0.121,0.005,0.010306,0.472942,0.288791,0.140812,0.059265,0.027883,0.004,0.091,0.33,0.001,0.575,0.918,0.025,0.057,0.704348,0,0.020332,0.240881,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4
4,70,0.256,0.716,0.028,0.0217,0.369995,0.169918,0.322472,0.080826,0.03509,0.001,0.509,0.425,0.002,0.062,0,0,0,0.215769,0,0,0.764712,0,0.011457,0,0,0,0,0,0,0,0,0,0,2,30,4
