@relation 'Empathyabase-5tst-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,7,8}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
4,70,0.541,0.372,0.088,0.204556,0.120666,0.144953,0.187235,0.262691,0.079899,0.031,0.055,0.112,0.01,0.792,0.18,0.121,0.699,0.124512,0,0.09288,0.598009,0,0,0,0,0,0,0,0,0,0,0,0,2,29,4
4,81,0.11,0.336,0.554,0.402793,0.081573,0.071618,0.043303,0.058016,0.342696,0.012,0.031,0.1,0.09,0.767,0.033,0.158,0.809,0.122797,0,0.173257,0,0,0,0.639908,0,0,0,0,0,0,0,0,0,2,24,5
4,45,0.647,0.254,0.099,0.088906,0.144393,0.423351,0.028701,0.170952,0.143698,0.052,0.411,0.123,0.027,0.386,0,0,0,0.04204,0,0.23054,0.625125,0,0,0,0,0,0,0,0,0,0,0,0,2,26,3
1,21,0.908,0.089,0.003,0.004552,0.591158,0.28427,0.005008,0.093065,0.021948,0.017,0.062,0.382,0,0.539,0.872,0.04,0.088,0.561563,0,0.109976,0,0,0,0.17072,0,0,0,0,0,0,0,0,0,1,12,3
2,91,0.095,0.603,0.301,0.266723,0.2408,0.327034,0,0.0662,0.099244,0,0.79,0.114,0.012,0.084,0,0,0,0.14887,0,0,0.245277,0.593973,0,0,0,0,0,0,0,0,0,0,0,2,9,4
2,37,0.865,0.127,0.008,0.041227,0.157668,0.457296,0.049957,0.268779,0.025073,0.002,0.377,0.264,0.007,0.35,0,0,0,0.078067,0,0.023595,0.849343,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
4,121,0.086,0.189,0.725,0.538575,0.121727,0.014344,0.008372,0.063568,0.253413,0.014,0.015,0.23,0.103,0.637,0.001,0.007,0.992,0.082952,0,0,0.238174,0,0.597707,0,0,0,0,0,0,0,0,0,0,2,20,5
5,52,0.051,0.526,0.423,0.402594,0.150871,0.14573,0.033394,0.053939,0.213472,0.012,0.082,0.363,0.038,0.505,0.028,0.274,0.698,0.023647,0,0,0.040773,0,0.927371,0,0,0,0,0,0,0,0,0,0,1,20,5
4,77,0.054,0.183,0.763,0.509853,0.12671,0.088277,0,0.069768,0.205392,0.005,0.012,0.5,0.014,0.469,0,0,0,0.405489,0,0,0.460388,0,0,0.047521,0,0,0,0,0,0,0,0,0,2,24,4
2,61,0.471,0.515,0.014,0.152838,0.221745,0.313784,0.119512,0.131457,0.060665,0.002,0.928,0.034,0.001,0.035,0,0,0,0,0,0.289349,0,0,0,0.197338,0,0,0,0.203543,0,0,0,0,0,2,1,4
4,39,0.104,0.421,0.474,0.281704,0.145916,0.099882,0.082464,0.145826,0.244209,0.018,0.04,0.608,0.063,0.271,0,0,0,0,0,0.176889,0.667153,0,0,0.06095,0,0,0,0,0,0,0,0,0,2,27,2
1,93,0.4,0.477,0.123,0.08901,0.271901,0.195933,0.069361,0.253104,0.12069,0.01,0.139,0.193,0.018,0.639,0.485,0.37,0.146,0.545263,0,0,0.059354,0,0,0.35581,0,0,0,0,0,0,0,0,0,1,7,3
4,69,0.337,0.501,0.162,0.210669,0.221916,0.406121,0.0309,0.045776,0.084618,0.002,0.042,0.146,0.005,0.804,0.107,0.108,0.785,0.145053,0,0.548806,0.198889,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3
2,25,0.185,0.808,0.008,0.120836,0.249093,0.262971,0.109558,0.170222,0.08732,0,0.909,0.082,0,0.008,0,0,0,0.393436,0,0.138585,0.376278,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4
4,55,0.083,0.061,0.856,0.26262,0.133931,0.132155,0.008093,0.175098,0.288104,0.036,0.028,0.128,0.02,0.787,0.002,0.001,0.997,0.259519,0,0,0.114984,0,0,0,0,0.449734,0,0,0,0,0,0,0,2,19,4
4,59,0.426,0.399,0.175,0.076893,0.243882,0.311882,0.076573,0.209513,0.081257,0.021,0.221,0.223,0.049,0.485,0.276,0.091,0.633,0.15628,0,0,0.552608,0,0,0.137698,0,0,0,0,0,0,0,0,0,2,27,3
4,34,0.061,0.469,0.47,0.324561,0.147134,0.129636,0.067489,0.038453,0.292727,0.02,0.011,0.768,0.019,0.183,0,0,0,0,0,0,0.17235,0,0,0,0.234971,0,0.137554,0,0,0,0,0,0,2,10,3
2,35,0.768,0.115,0.117,0.131759,0.088448,0.26158,0.050706,0.439809,0.027698,0.009,0.072,0.483,0.007,0.429,0,0,0,0.67008,0,0,0.2116,0,0,0,0,0,0,0,0,0,0,0,0.040375,2,8,2
1,90,0.907,0.055,0.038,0.021626,0.137539,0.232438,0.062731,0.484076,0.06159,0.054,0.048,0.184,0.005,0.709,0.919,0.015,0.066,0.275958,0,0,0.092443,0,0.567396,0,0,0,0,0,0,0,0,0,0,1,2,2
2,47,0.017,0.135,0.848,0.328971,0.328759,0.034529,0.025047,0.049575,0.23312,0.007,0.082,0.375,0.179,0.357,0,0,0,0.148928,0,0,0.607739,0,0,0,0,0,0,0,0,0.125484,0,0,0,2,14,3
1,52,0.616,0.346,0.038,0.074904,0.235116,0.127145,0.146177,0.362936,0.053722,0.004,0.024,0.531,0,0.441,0,0,0,0.987577,0.00513,0.002083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3
4,36,0.648,0.239,0.113,0.179437,0.186847,0.119072,0.091711,0.310727,0.112206,0.007,0.059,0.262,0.015,0.657,0.216,0.023,0.761,0.045946,0,0,0.889553,0,0.054387,0,0,0,0,0,0,0,0,0,0,2,15,3
5,31,0.23,0.418,0.352,0.321563,0.322887,0.045428,0.03749,0.066131,0.206501,0.003,0.181,0.104,0.027,0.685,0.041,0.084,0.874,0.860221,0,0.028597,0.063198,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4
4,96,0.343,0.55,0.107,0.171442,0.195873,0.329504,0.047572,0.148963,0.106646,0.072,0.454,0.122,0.028,0.324,0,0,0,0.13475,0,0,0,0,0,0,0.5309,0,0,0,0,0,0,0.190037,0,2,11,4
2,111,0.082,0.361,0.557,0.478454,0.2021,0.092568,0.012064,0.050248,0.164566,0.009,0.078,0.204,0.022,0.688,0.03,0.103,0.868,0.932393,0,0,0.01613,0,0,0,0,0,0,0,0,0,0,0,0.016753,2,0,4
1,81,0.031,0.227,0.743,0.289321,0.184215,0.06426,0.020112,0.087929,0.354163,0.153,0.011,0.278,0.072,0.486,0.012,0.092,0.896,0.410974,0,0,0.171252,0,0,0.15155,0,0,0,0,0,0,0,0,0,1,26,4
3,69,0.889,0.091,0.02,0.061417,0.222871,0.371603,0.018744,0.271508,0.053856,0.018,0.38,0.144,0.002,0.456,0.853,0.027,0.119,0.352848,0,0,0.381486,0,0,0.14549,0,0,0,0,0,0,0,0,0,1,26,4
4,45,0.141,0.367,0.492,0.215783,0.142123,0.047423,0.115377,0.141292,0.338002,0.155,0.075,0.224,0.204,0.341,0.129,0.387,0.484,0.242697,0,0.489134,0,0,0,0.101493,0,0,0,0,0,0,0,0,0,2,26,4
4,96,0.05,0.191,0.759,0.419558,0.050078,0.056217,0.018672,0.027233,0.42824,0.019,0.017,0.389,0.018,0.556,0.005,0.016,0.979,0,0,0,0.927462,0,0,0.020355,0,0,0,0,0.01827,0,0,0,0,2,14,4
1,100,0.941,0.045,0.014,0.003955,0.084425,0.742559,0.003808,0.16182,0.003434,0.001,0.375,0.478,0,0.146,0,0,0,0.985559,0,0.003364,0,0,0,0.00804,0,0,0,0,0,0,0,0,0,1,11,3
1,66,0.982,0.017,0.001,0.006824,0.492999,0.380797,0.009678,0.067131,0.042571,0.003,0.072,0.186,0,0.739,0.98,0.004,0.016,0,0,0.159412,0.311303,0,0,0.303375,0,0,0,0,0,0,0,0,0,1,0,4
3,50,0.254,0.611,0.135,0.12837,0.278538,0.254186,0.119178,0.104674,0.115055,0.003,0.037,0.532,0.003,0.424,0,0,0,0.290366,0,0,0.146785,0,0,0,0.185268,0,0,0,0,0,0,0,0,1,0,4
1,53,0.964,0.03,0.006,0.009442,0.081743,0.207817,0.009148,0.674288,0.017562,0.015,0.411,0.174,0.004,0.396,0,0,0,0.403737,0,0,0.057696,0,0,0.379709,0,0,0,0,0,0,0,0,0,1,16,3
2,23,0.436,0.55,0.014,0.052606,0.387067,0.22428,0.140699,0.118317,0.077031,0.002,0.175,0.737,0,0.086,0,0,0,0.074457,0,0.25056,0.543226,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3
4,48,0.817,0.172,0.01,0.051748,0.189977,0.704201,0.007586,0.028332,0.018156,0.002,0.095,0.177,0.002,0.724,0.296,0.043,0.661,0.071239,0,0.11037,0.726178,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3
1,88,0.057,0.247,0.696,0.318644,0.14051,0.079014,0.036505,0.178554,0.246773,0.282,0.023,0.115,0.166,0.415,0.072,0.166,0.762,0.134417,0,0,0.634167,0,0.056283,0,0,0,0,0,0,0,0,0,0,1,26,4
4,79,0.155,0.222,0.623,0.351587,0.142666,0.098441,0.027939,0.142625,0.236741,0.094,0.038,0.214,0.058,0.595,0.022,0.08,0.897,0.064343,0,0,0.752111,0,0.071969,0,0,0,0,0,0,0,0,0,0,2,26,4
3,109,0.242,0.312,0.445,0.289767,0.181684,0.092407,0,0.093045,0.343098,0.12,0.098,0.175,0.071,0.536,0.053,0.037,0.91,0.040341,0.01868,0,0,0,0,0,0,0,0,0,0,0.907852,0,0,0,1,4,5
1,48,0.88,0.102,0.018,0.027052,0.211936,0.485674,0.045052,0.171366,0.058921,0.017,0.174,0.56,0.007,0.242,0,0,0,0.164082,0,0,0.726869,0,0,0.030668,0,0,0,0,0,0,0,0,0,1,3,3
3,25,0.003,0.039,0.958,0.472299,0.180387,0.045736,0.069485,0.058978,0.173114,0.038,0.022,0.277,0.267,0.397,0.001,0.001,0.998,0,0,0.170423,0.761832,0.036641,0,0,0,0,0,0,0,0,0,0,0,1,18,2
1,100,0.936,0.062,0.003,0.00785,0.567407,0.365567,0.008202,0.039807,0.011168,0.002,0.26,0.08,0.001,0.658,0.951,0.011,0.038,0.859054,0,0,0,0,0,0.040406,0,0.093936,0,0,0,0,0,0,0,1,5,2
2,37,0.202,0.78,0.018,0.115352,0.296239,0.282131,0.07842,0.100999,0.126859,0,0.958,0.031,0,0.01,0,0,0,0,0,0,0,0.285072,0,0.185367,0,0,0,0,0.109477,0,0,0,0,2,5,2
3,51,0.967,0.03,0.003,0.023277,0.403047,0.263254,0.015745,0.231067,0.06361,0.019,0.106,0.181,0.002,0.692,0.915,0.041,0.044,0.968828,0,0,0,0,0.013785,0.009679,0,0,0,0,0,0,0,0,0,1,5,2
2,26,0.024,0.127,0.848,0.250544,0.266668,0.147865,0.044067,0.167488,0.123368,0.003,0.584,0.158,0.023,0.232,0,0,0,0.048094,0,0.114994,0.691795,0,0,0,0,0,0,0,0,0,0,0,0,2,21,4
1,231,0.753,0.152,0.095,0.093996,0.270169,0.280792,0.080465,0.18787,0.086708,0.006,0.232,0.353,0.012,0.397,0.676,0.089,0.235,0.547408,0,0,0.265228,0,0,0.095894,0,0,0,0,0,0,0,0,0,1,0,3
3,117,0.737,0.242,0.021,0.059486,0.37517,0.29861,0.042833,0.139585,0.084316,0.002,0.392,0.194,0.003,0.409,0.64,0.125,0.235,0.461255,0,0,0.403067,0,0.04492,0,0,0,0,0,0,0,0,0,0,1,0,3
2,25,0.447,0.505,0.048,0.030164,0.269641,0.306744,0.117913,0.233214,0.042323,0,0.964,0.023,0.001,0.012,0,0,0,0,0,0.156668,0.283648,0,0,0,0,0,0,0,0,0.201708,0,0,0,2,2,4
4,37,0.586,0.406,0.008,0.275558,0.168951,0.223936,0.0876,0.183299,0.060656,0,0.819,0.142,0,0.038,0,0,0,0.467569,0,0.129272,0.241783,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
3,30,0.366,0.409,0.225,0.169952,0.154366,0.143687,0.087305,0.232191,0.212498,0.007,0.161,0.353,0.034,0.446,0.141,0.135,0.724,0.614228,0,0.189574,0.094754,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4
4,106,0.094,0.349,0.557,0.282138,0.132572,0.127508,0.059212,0.176616,0.221954,0.018,0.063,0.599,0.131,0.189,0,0,0,0.23899,0,0,0.259392,0,0.401148,0,0,0,0,0,0,0,0,0,0,2,15,4
1,221,0.48,0.429,0.091,0.162332,0.117347,0.524576,0.03919,0.049375,0.107179,0.006,0.026,0.56,0.006,0.402,0,0,0,0.910967,0,0,0,0,0,0.031755,0.052071,0,0,0,0,0,0,0,0,1,27,4
