@relation 'Empathyabase-1tst-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,8}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
1,70,0.091,0.147,0.762,0.059571,0.163219,0.121215,0.005764,0.096809,0.553421,0.079,0.301,0.161,0.032,0.427,0.197,0.143,0.661,0.026941,0,0,0.018775,0,0,0.946787,0,0,0,0,0,0,0,0,0,1,19,4
3,95,0.063,0.113,0.824,0.228944,0.193158,0.033222,0.006249,0.059104,0.479322,0.099,0.048,0.157,0.098,0.599,0.021,0.024,0.955,0.491965,0,0,0,0.043138,0,0.396133,0,0,0,0,0,0,0,0,0,1,19,4
4,70,0.985,0.014,0.001,0.037504,0.269811,0.575423,0.02446,0.077306,0.015496,0.005,0.03,0.455,0,0.509,0.772,0.009,0.219,0.217153,0,0.079489,0.602391,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
1,38,0.955,0.043,0.002,0.005396,0.197871,0.769829,0.001341,0.023759,0.001805,0.003,0.111,0.261,0,0.625,0.835,0.045,0.12,0.083241,0,0,0.75198,0,0,0,0.068394,0,0,0,0,0,0,0,0,1,27,3
5,29,0.288,0.625,0.087,0.048379,0.594305,0.227997,0.017052,0.05464,0.057628,0.008,0.007,0.786,0.003,0.197,0,0,0,0,0,0,0.400061,0.499258,0,0,0,0,0,0,0,0.024382,0,0,0,1,27,3
1,42,0.563,0.338,0.099,0.015409,0.168663,0.782377,0.005059,0.019872,0.00862,0.019,0.058,0.803,0.001,0.118,0,0,0,0.34693,0,0.372636,0,0,0,0.106292,0,0,0,0,0,0,0,0,0,1,10,3
2,40,0.301,0.386,0.313,0.173351,0.088346,0.712122,0.000801,0.007285,0.018096,0.001,0.032,0.432,0.001,0.535,0.015,0.024,0.962,0.510392,0,0.097296,0.326284,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3
1,31,0.155,0.436,0.409,0.229228,0.096755,0.072735,0.136655,0.138572,0.326055,0.007,0.064,0.279,0.004,0.646,0.043,0.023,0.933,0.417312,0,0,0.437724,0,0.041792,0,0,0,0,0,0,0,0,0,0,1,8,2
4,71,0.203,0.21,0.587,0.226505,0.221813,0.149967,0.091345,0.154332,0.156037,0.037,0.176,0.269,0.037,0.481,0.132,0.254,0.613,0,0,0.004831,0.976789,0,0,0,0,0.004248,0,0,0,0,0,0,0,2,8,2
3,47,0.385,0.31,0.305,0.165739,0.134855,0.115211,0.074002,0.284211,0.225983,0.251,0.105,0.172,0.135,0.337,0.305,0.097,0.598,0.029337,0,0,0.080745,0,0.865779,0,0,0,0,0,0,0,0,0,0,1,20,4
2,67,0.486,0.504,0.009,0.028215,0.501447,0.262044,0.038292,0.12879,0.041212,0.002,0.749,0.209,0.001,0.04,0,0,0,0,0,0.04561,0.908146,0,0.030665,0,0,0,0,0,0,0,0,0,0,2,10,4
3,126,0.983,0.017,0.001,0.010396,0.190319,0.679793,0.007608,0.086013,0.025871,0.032,0.146,0.084,0.002,0.735,0.926,0.033,0.042,0.800123,0,0.039656,0,0,0,0,0,0,0,0,0,0,0.091679,0,0,1,10,4
4,87,0.957,0.04,0.003,0.099618,0.109252,0.433266,0.047449,0.277314,0.033101,0.004,0.09,0.065,0.003,0.837,0.858,0.035,0.107,0.157533,0,0,0,0,0,0.61669,0,0.121894,0,0,0,0,0,0,0,2,10,4
2,81,0.817,0.174,0.009,0.022609,0.324139,0.228871,0.133947,0.198967,0.091467,0.067,0.481,0.185,0.003,0.264,0,0,0,0,0,0.899387,0.060073,0,0,0,0,0,0,0,0,0,0.012807,0,0,2,1,4
3,45,0.65,0.289,0.061,0.342173,0.042678,0.053673,0.059408,0.381289,0.120779,0.009,0.075,0.102,0.023,0.791,0.431,0.191,0.379,0.378886,0,0.133017,0.378239,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3
4,34,0.004,0.058,0.938,0.42512,0.157274,0.026378,0.018302,0.053114,0.319812,0.004,0.012,0.515,0.176,0.292,0,0,0,0,0,0.261886,0.163614,0.280721,0,0,0,0,0,0,0,0,0,0,0,2,14,4
1,104,0.854,0.127,0.02,0.023619,0.266737,0.452599,0.033048,0.165337,0.058661,0.007,0.197,0.217,0.002,0.577,0.796,0.024,0.181,0.74186,0,0,0.049827,0,0,0,0.081982,0,0,0,0,0,0,0,0,1,11,4
4,139,0.146,0.61,0.244,0.691229,0.023796,0.02838,0.016734,0.027988,0.211873,0.016,0.015,0.288,0.025,0.656,0.085,0.298,0.617,0.680585,0,0,0.209148,0,0,0.06767,0,0,0,0,0,0,0,0,0,2,0,4
1,113,0.353,0.341,0.306,0.235811,0.336855,0.069951,0.022374,0.046946,0.288062,0.023,0.041,0.362,0.055,0.519,0.048,0.073,0.879,0.590976,0,0,0.216602,0,0.105862,0,0,0,0,0,0,0,0,0,0,1,14,5
1,55,0.005,0.076,0.919,0.432165,0.094015,0.011795,0.020249,0.03878,0.402998,0.005,0.012,0.26,0.159,0.563,0.002,0.011,0.987,0.844441,0,0,0.013488,0,0,0.126489,0,0,0,0,0,0,0,0,0,1,17,3
2,30,0.056,0.275,0.668,0.223539,0.383743,0.187221,0.051457,0.039819,0.11422,0.001,0.439,0.18,0.015,0.366,0,0,0,0.924136,0,0,0.036973,0,0,0.01249,0,0,0,0,0,0,0,0,0,2,17,3
8,49,0.025,0.189,0.787,0.4847,0.116351,0.032712,0.040683,0.124513,0.201042,0.005,0.058,0.329,0.057,0.552,0.019,0.143,0.838,0.10155,0,0,0.230353,0,0,0,0,0,0,0,0,0,0,0.506192,0,2,14,4
4,20,0.862,0.114,0.024,0.081625,0.188794,0.396866,0,0.228745,0.10397,0.248,0.047,0.36,0.064,0.281,0,0,0,0.045938,0,0.12454,0.734298,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3
2,43,0.283,0.693,0.024,0.092542,0.206924,0.197555,0.07325,0.30171,0.128019,0.001,0.602,0.244,0.001,0.152,0,0,0,0,0,0,0.304944,0.314689,0,0,0,0,0,0,0.169982,0,0,0,0,2,0,4
4,48,0.377,0.349,0.274,0.311857,0.15452,0.110514,0.083129,0.120292,0.219689,0.039,0.135,0.203,0.11,0.513,0.132,0.338,0.53,0.530063,0,0.143416,0,0,0,0.153684,0,0,0,0,0,0,0,0,0,2,0,4
3,36,0.96,0.036,0.004,0.06766,0.211397,0.30919,0.023665,0.32565,0.062438,0.012,0.23,0.117,0.004,0.637,0.683,0.026,0.291,0.253628,0,0.4623,0,0,0.081684,0,0,0,0,0,0,0,0,0,0,1,16,3
2,26,0.088,0.691,0.22,0.103559,0.481458,0.144858,0.068651,0.090843,0.11063,0.005,0.44,0.468,0.007,0.08,0,0,0,0.099634,0,0,0.614682,0,0.190113,0,0,0,0,0,0,0,0,0,0,2,26,4
4,87,0.048,0.209,0.743,0.444411,0.183114,0.041822,0.026115,0.059236,0.245303,0.018,0.073,0.428,0.114,0.367,0,0,0,0.034915,0,0,0.843948,0,0,0.026691,0,0,0,0,0,0,0,0,0,2,4,5
2,26,0.171,0.79,0.039,0.029217,0.269525,0.270484,0.241758,0.135412,0.053603,0.003,0.779,0.134,0.002,0.082,0,0,0,0.093638,0,0.282698,0.397715,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3
3,112,0.988,0.011,0.001,0.004798,0.243862,0.47209,0.021721,0.25158,0.00595,0.026,0.529,0.039,0.001,0.404,0,0,0,0,0,0.285666,0.454699,0,0,0,0.147493,0,0,0,0,0,0,0,0,1,8,3
4,34,0.704,0.279,0.018,0.045482,0.324307,0.298193,0.065644,0.192015,0.074358,0.002,0.378,0.479,0.002,0.139,0,0,0,0,0,0.325668,0.377218,0,0,0,0,0,0,0.09621,0,0,0,0,0,2,8,3
4,4,0.019,0.484,0.497,0.315639,0.111625,0.104815,0.056571,0.131952,0.279397,0,0.003,0.902,0.004,0.091,0,0,0,0.497307,0,0.232078,0.110832,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2
1,36,0.104,0.238,0.658,0.166113,0.201342,0.088068,0.01048,0.170123,0.363873,0.022,0.034,0.311,0.135,0.498,0.036,0.06,0.904,0.065636,0,0,0.612731,0,0,0,0,0.190775,0,0,0,0,0,0,0,1,21,4
3,50,0.96,0.03,0.011,0.039341,0.185207,0.429198,0.03555,0.274379,0.036325,0.004,0.494,0.155,0.014,0.333,0,0,0,0.70755,0,0,0.06064,0,0,0.089798,0,0,0,0,0,0,0,0,0,1,21,4
2,47,0.064,0.807,0.129,0.276406,0.288471,0.10939,0.077036,0.105294,0.143403,0.446,0.169,0.24,0.056,0.09,0,0,0,0,0,0.037663,0.811584,0,0.044597,0,0,0,0,0,0,0,0,0,0,2,3,5
4,91,0.064,0.185,0.751,0.469408,0.127398,0.052254,0.011682,0.019482,0.319776,0.012,0.06,0.21,0.249,0.469,0.002,0.001,0.997,0.045847,0,0.021529,0.922768,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
5,82,0.132,0.243,0.625,0.256142,0.209632,0.075312,0.054538,0.121285,0.283091,0.066,0.438,0.067,0.107,0.322,0,0,0,0.043338,0,0,0.845105,0,0,0,0,0,0,0,0,0.063687,0,0,0,1,3,5
3,107,0.957,0.037,0.007,0.012068,0.125199,0.332713,0.042232,0.468884,0.018903,0.013,0.575,0.073,0.007,0.331,0,0,0,0.688272,0,0,0,0,0,0.159625,0,0.094259,0,0,0,0,0,0,0,1,2,4
4,57,0.912,0.076,0.012,0.095439,0.177388,0.152726,0.108108,0.346641,0.119698,0.14,0.126,0.182,0.02,0.532,0.591,0.386,0.023,0,0,0.217594,0.54487,0,0,0,0,0,0,0,0,0,0.071116,0,0,2,1,4
1,122,0.408,0.379,0.213,0.190452,0.444255,0.144683,0.005218,0.06265,0.152742,0.043,0.183,0.213,0.018,0.543,0.109,0.054,0.837,0.944314,0,0,0.008407,0,0,0.019299,0,0,0,0,0,0,0,0,0,1,29,4
3,119,0.964,0.03,0.006,0.03417,0.139882,0.23958,0.025545,0.48902,0.071803,0.02,0.311,0.11,0.014,0.545,0.905,0.073,0.022,0.36694,0,0,0.308554,0,0,0,0,0.117397,0,0,0,0,0,0,0,1,11,2
3,143,0.948,0.047,0.005,0.012392,0.361901,0.253581,0.015812,0.336019,0.020294,0.037,0.385,0.135,0.007,0.436,0.937,0.036,0.027,0,0,0,0.158656,0.28946,0,0,0.262606,0,0,0,0,0,0,0,0,1,27,4
2,51,0.643,0.348,0.009,0.018932,0.222141,0.463286,0.08999,0.191711,0.01394,0.001,0.898,0.074,0.001,0.025,0,0,0,0,0.123831,0,0.263524,0,0,0,0,0,0,0.255259,0,0,0,0,0,2,17,3
3,94,0.561,0.296,0.142,0.453537,0.124878,0.158018,0,0.077107,0.186461,0.035,0.046,0.396,0.026,0.497,0.154,0.123,0.723,0.179082,0,0,0.353342,0,0.160395,0,0,0,0,0,0,0,0,0,0,1,17,3
4,44,0.064,0.247,0.688,0.383201,0.101225,0.091139,0.02793,0.300739,0.095767,0.034,0.055,0.438,0.017,0.456,0.008,0.01,0.982,0.043744,0,0.086488,0.760156,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3
4,28,0.004,0.189,0.807,0.435457,0.089262,0.01864,0.106413,0.079805,0.270422,0.148,0.017,0.489,0.039,0.306,0,0,0,0.334749,0,0.233755,0.162742,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4
2,41,0.298,0.646,0.056,0.084055,0.397255,0.242414,0.093848,0.100518,0.081911,0.002,0.545,0.353,0.001,0.099,0,0,0,0.157638,0,0.3083,0.279375,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5
4,107,0.257,0.398,0.344,0.299922,0.226892,0.164861,0,0.164223,0.144103,0.009,0.391,0.109,0.046,0.445,0.077,0.598,0.325,0.514047,0,0,0.088549,0,0,0.327031,0,0,0,0,0,0,0,0,0,2,31,4
1,133,0.102,0.27,0.628,0.425086,0.165181,0.202172,0,0.023166,0.184395,0.011,0.026,0.456,0.018,0.489,0.008,0.004,0.989,0.969951,0.006975,0,0.007846,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3
2,34,0.904,0.085,0.011,0.054742,0.127955,0.679761,0.040017,0.075198,0.022328,0.003,0.124,0.096,0.002,0.776,0.651,0.159,0.19,0.266884,0,0.303306,0,0,0,0.217033,0,0,0,0,0,0,0,0,0,2,31,3
4,63,0.866,0.118,0.016,0.017991,0.530823,0.225078,0.045575,0.144639,0.035893,0.004,0.109,0.16,0.002,0.725,0.729,0.074,0.197,0,0,0.095904,0.763147,0.044407,0,0,0,0,0,0,0,0,0,0,0,2,13,4
5,70,0.089,0.295,0.616,0.28241,0.266661,0.071221,0.012177,0.174132,0.193399,0.005,0.198,0.141,0.188,0.468,0.049,0.45,0.5,0.544633,0,0,0.197811,0,0,0.104558,0,0,0,0,0,0,0,0,0,1,13,4
3,108,0.142,0.277,0.581,0.309441,0.164883,0.372056,0.016652,0.023408,0.11356,0.003,0.006,0.365,0.004,0.622,0.004,0.001,0.995,0.922581,0,0,0.015397,0,0,0.037548,0,0,0,0,0,0,0,0,0,1,24,4
2,33,0.193,0.783,0.024,0.071263,0.170068,0.350516,0.234918,0.105331,0.067904,0,0.892,0.073,0.004,0.03,0,0,0,0,0,0.03186,0,0,0,0,0,0,0,0.009225,0,0,0,0.929927,0,2,23,1
3,132,0.555,0.246,0.199,0.081859,0.182996,0.444762,0.07774,0.12433,0.088313,0.041,0.21,0.128,0.067,0.553,0.558,0.076,0.367,0.014318,0,0,0,0,0,0,0,0,0.155327,0,0,0,0,0.795267,0,1,23,1
