utterance_idx,ut_len,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHYLIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS&CULTURE,CRIME,TRAVEL,RELIGION,Talker,context_encoded,Empathy
5,61,0.387,0.472,0.141,0.253623129,0.256751981,0.140039084,0.041880659,0.069098694,0.238606452,0.016,0.121,0.326,0.025,0.513,0.055,0.184,0.761,0.497291356,0.0,0.146178871,0.205115736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,4
1,51,0.822,0.169,0.009,0.120441316,0.049866398,0.061436211,0.073727949,0.617767377,0.07676075,0.001,0.574,0.023,0.003,0.399,0.0,0.0,0.0,0.128673464,0.0,0.018555962,0.756347179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23,5
4,43,0.061,0.513,0.425,0.472463316,0.118005477,0.169407273,0.029464237,0.079766369,0.130893329,0.001,0.054,0.441,0.001,0.503,0.035,0.478,0.487,0.667550325,0.0,0.0,0.064787306,0.0,0.0,0.068987355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,5
4,28,0.973,0.025,0.002,0.006784103,0.179253347,0.624500998,0.04482504,0.138040466,0.006596046,0.005,0.056,0.275,0.005,0.659,0.977,0.005,0.018,0.591235995,0.0,0.199687094,0.175650433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,4
4,73,0.355,0.621,0.024,0.02993101,0.380255033,0.324689777,0.059708198,0.106489687,0.098926294,0.009,0.191,0.283,0.004,0.513,0.472,0.262,0.266,0.211032987,0.0,0.029656319,0.724854708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30,4
3,67,0.818,0.171,0.011,0.069921804,0.228947673,0.262860012,0.03473518,0.37251036,0.031024971,0.006,0.179,0.155,0.002,0.658,0.857,0.056,0.087,0.728039384,0.0,0.0,0.111964762,0.0,0.0,0.075003453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28,3
4,19,0.101,0.781,0.119,0.077979187,0.32823486,0.237294073,0.151159689,0.121697459,0.083634733,0.001,0.907,0.081,0.003,0.008,0.0,0.0,0.0,0.0,0.212131083,0.192660958,0.0,0.0,0.0,0.0,0.0,0.175222755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,4
1,52,0.929,0.063,0.008,0.003052354,0.285693854,0.309190976,0.00842122,0.388503305,0.00513829,0.004,0.334,0.319,0.004,0.34,0.926,0.027,0.046,0.24571839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063760355,0.555419266,0.0,1,12,2
3,164,0.91,0.079,0.011,0.053452256,0.17661255,0.285197902,0.02297131,0.401776665,0.059989318,0.044,0.265,0.216,0.006,0.469,0.864,0.038,0.098,0.721647382,0.0,0.0,0.064653032,0.0,0.0,0.0,0.0,0.088933729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
4,46,0.809,0.182,0.008,0.009802056,0.378378463,0.511929994,0.007805348,0.077878524,0.014205615,0.004,0.198,0.387,0.001,0.41,0.72,0.079,0.2,0.046608262,0.0,0.0,0.871457338,0.0,0.026591219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3
1,148,0.605,0.312,0.083,0.083146596,0.315583598,0.274216151,0.033801302,0.075944687,0.217307667,0.015,0.018,0.26,0.006,0.701,0.163,0.051,0.786,0.352397144,0.0,0.0,0.0,0.0,0.0,0.30046019,0.0,0.12049447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,4
3,149,0.226,0.24,0.534,0.539682127,0.227523618,0.080991475,0.0,0.038406403,0.113396379,0.048,0.057,0.23,0.028,0.637,0.014,0.025,0.961,0.039345726,0.0,0.924376249,0.0,0.0,0.0,0.01846431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
2,65,0.409,0.433,0.158,0.070261006,0.130535718,0.248678136,0.050765327,0.387963674,0.111796141,0.066,0.179,0.309,0.017,0.429,0.56,0.09,0.35,0.303476214,0.0,0.170984432,0.308598369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,3
2,54,0.453,0.334,0.213,0.111632461,0.235530754,0.132548053,0.043340734,0.179832525,0.297115474,0.015,0.024,0.297,0.02,0.644,0.383,0.307,0.31,0.194447041,0.0,0.0,0.719224989,0.022192607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,3
4,56,0.234,0.483,0.284,0.348432999,0.122507842,0.092980001,0.022454703,0.105301288,0.308323167,0.009,0.04,0.33,0.018,0.603,0.073,0.198,0.729,0.041617192,0.0,0.240294233,0.611661971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4
2,85,0.901,0.097,0.001,0.017489937,0.171547312,0.375702714,0.076715978,0.322920463,0.035623597,0.0,0.87,0.067,0.0,0.062,0.0,0.0,0.0,0.068645828,0.0,0.0,0.154832736,0.0,0.0,0.0,0.0,0.69060272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,3
6,28,0.24,0.732,0.028,0.089234517,0.342368651,0.164304189,0.049996427,0.2625236,0.091572616,0.003,0.829,0.12,0.002,0.045,0.0,0.0,0.0,0.275661647,0.0,0.261721015,0.304147631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,3
3,115,0.479,0.3,0.221,0.219510468,0.076138694,0.600337491,0.0,0.037385839,0.066627507,0.013,0.023,0.38,0.01,0.575,0.058,0.017,0.925,0.633394778,0.0,0.0,0.0,0.0,0.0,0.143045142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057860203,1,27,4
4,79,0.832,0.164,0.004,0.057074642,0.24611946,0.31507045,0.21985654,0.115819975,0.046058934,0.002,0.902,0.049,0.001,0.047,0.0,0.0,0.0,0.0,0.0,0.04520753,0.706452131,0.0,0.239219695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,5
1,45,0.972,0.023,0.005,0.007461269,0.084869471,0.291002851,0.058941983,0.539711849,0.018012577,0.013,0.202,0.276,0.002,0.507,0.987,0.006,0.007,0.14905259,0.0,0.0,0.199365646,0.0,0.0,0.0,0.0,0.297098905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4
3,52,0.834,0.125,0.041,0.085149086,0.345766584,0.141603313,0.084709483,0.154677067,0.188094467,0.037,0.023,0.405,0.002,0.533,0.382,0.061,0.557,0.169961929,0.0,0.070784174,0.656235457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4
3,21,0.046,0.216,0.738,0.197565556,0.126409357,0.133514124,0.177174416,0.127821176,0.237515372,0.119,0.113,0.309,0.26,0.199,0.0,0.0,0.0,0.0,0.0,0.248979956,0.112709194,0.0,0.0,0.0,0.0,0.320459783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,4
2,39,0.007,0.038,0.955,0.449630205,0.174611845,0.084853133,0.0,0.078048743,0.212856074,0.011,0.007,0.718,0.051,0.213,0.0,0.0,0.0,0.05525041,0.0,0.130218834,0.763920784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,4
2,94,0.656,0.261,0.084,0.057781655,0.502020302,0.287229465,0.013529161,0.066852999,0.072586419,0.014,0.24,0.323,0.016,0.407,0.285,0.084,0.631,0.788444638,0.0,0.0,0.0,0.0,0.0,0.108388864,0.0,0.0,0.042240501,0.0,0.0,0.0,0.0,0.0,0.0,2,24,5
3,106,0.26,0.32,0.42,0.138469796,0.256071887,0.310370816,0.054152356,0.118654085,0.12228106,0.024,0.172,0.312,0.045,0.447,0.189,0.143,0.668,0.191499412,0.0,0.0,0.469542235,0.064769886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,5
4,71,0.375,0.298,0.327,0.310972258,0.28590501,0.157546102,0.011950456,0.114811979,0.118814195,0.015,0.313,0.315,0.13,0.227,0.0,0.0,0.0,0.066230938,0.0,0.0,0.173939735,0.72463268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,4
2,35,0.951,0.048,0.001,0.004826787,0.605389885,0.332855227,0.006091282,0.033130109,0.01770671,0.001,0.741,0.066,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.210139781,0.588058591,0.0,0.067558438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4
3,49,0.748,0.188,0.063,0.043561829,0.639027917,0.172840496,0.009871872,0.066927217,0.067770669,0.036,0.045,0.421,0.002,0.496,0.606,0.09,0.304,0.213063493,0.0,0.0,0.326514959,0.0,0.0,0.172570691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4
3,93,0.66,0.3,0.04,0.086539213,0.194190342,0.214480596,0.154130896,0.248027459,0.102631495,0.409,0.048,0.16,0.061,0.322,0.0,0.0,0.0,0.006927304,0.0,0.97910291,0.009014715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
1,83,0.281,0.615,0.105,0.033816953,0.120831963,0.782705505,0.004325304,0.032012356,0.026307919,0.001,0.033,0.76,0.002,0.205,0.0,0.0,0.0,0.826429904,0.0,0.0,0.048288636,0.0,0.0,0.051104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,4
3,85,0.255,0.192,0.552,0.516461507,0.100313518,0.057815581,0.048925538,0.047139733,0.229344125,0.005,0.015,0.254,0.035,0.691,0.008,0.009,0.984,0.0,0.0,0.043658067,0.161163062,0.0,0.746637106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,4
6,39,0.994,0.006,0.0,0.003250334,0.743762805,0.094656075,0.007893251,0.143882438,0.006555098,0.011,0.013,0.165,0.0,0.811,0.99,0.004,0.007,0.013304493,0.0,0.319478482,0.621917188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3
7,32,0.694,0.24,0.066,0.160692435,0.122130919,0.267988447,0.14048183,0.187495597,0.121210773,0.008,0.054,0.126,0.009,0.803,0.38,0.031,0.59,0.476431459,0.0,0.214103371,0.088787511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,3
4,36,0.853,0.129,0.017,0.062863276,0.142104811,0.224332045,0.13304175,0.399231435,0.038426684,0.001,0.205,0.203,0.003,0.588,0.809,0.056,0.135,0.474457562,0.0,0.263938457,0.13267982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4
2,16,0.375,0.562,0.062,0.009371011,0.491560985,0.273833851,0.046777406,0.140118241,0.038338505,0.006,0.721,0.221,0.003,0.049,0.0,0.0,0.0,0.272997171,0.0,0.139657676,0.265862018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,2
2,70,0.759,0.193,0.048,0.096245558,0.173126662,0.311143467,0.087940884,0.294639037,0.036904391,0.003,0.268,0.123,0.008,0.598,0.664,0.045,0.291,0.111681499,0.0,0.0,0.522167742,0.0,0.23004058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3
1,119,0.402,0.435,0.163,0.111834225,0.252138511,0.175384384,0.064676124,0.170222724,0.225744031,0.541,0.024,0.07,0.013,0.352,0.0,0.0,0.0,0.057147376,0.0,0.660505354,0.0,0.0,0.0,0.245070308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31,3
3,160,0.824,0.153,0.023,0.014140351,0.27106956,0.347116488,0.197284431,0.141079962,0.029309207,0.001,0.177,0.256,0.001,0.565,0.831,0.012,0.157,0.82592696,0.0,0.0,0.116406396,0.0,0.0,0.0,0.0,0.0,0.01783796,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2
3,75,0.755,0.203,0.042,0.100375291,0.086270939,0.597572532,0.085546957,0.086204304,0.044029978,0.013,0.015,0.362,0.007,0.603,0.091,0.007,0.902,0.114326946,0.0,0.147550911,0.601585507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,3
3,30,0.105,0.333,0.562,0.235568531,0.054393521,0.024713309,0.033668842,0.117278766,0.534377032,0.016,0.032,0.376,0.019,0.558,0.018,0.068,0.914,0.41824919,0.0,0.0,0.450846404,0.0,0.0,0.0,0.0,0.0,0.0462722,0.0,0.0,0.0,0.0,0.0,0.0,1,8,2
2,32,0.664,0.289,0.047,0.079117209,0.165144732,0.201563712,0.137082996,0.264144482,0.152946869,0.003,0.011,0.308,0.001,0.677,0.51,0.048,0.443,0.188796341,0.0,0.0,0.419104844,0.0,0.0,0.0,0.0,0.0,0.132305607,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2
3,32,0.848,0.138,0.014,0.073681466,0.268028044,0.16768009,0.07206249,0.311914957,0.106632954,0.012,0.019,0.255,0.002,0.713,0.752,0.112,0.136,0.0,0.0,0.031354036,0.855800152,0.0,0.055366203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
1,125,0.907,0.075,0.018,0.047429495,0.110056714,0.323167891,0.131004044,0.318438673,0.069903183,0.057,0.256,0.29,0.016,0.381,0.832,0.028,0.14,0.355961531,0.0,0.0,0.0,0.0,0.596523166,0.013531446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,4
2,61,0.107,0.752,0.141,0.121770176,0.461529989,0.096845358,0.139946056,0.053962287,0.125946135,0.011,0.559,0.275,0.02,0.135,0.0,0.0,0.0,0.0,0.0,0.003092387,0.03161582,0.0,0.962128758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,4
4,20,0.014,0.026,0.96,0.205776071,0.178946812,0.182973134,0.034620062,0.296043062,0.101640859,0.018,0.189,0.163,0.145,0.484,0.0,0.0,1.0,0.291729331,0.0,0.198018432,0.393863529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,4
1,94,0.92,0.064,0.016,0.049761372,0.223027168,0.412848035,0.034588477,0.212371149,0.0674038,0.035,0.493,0.172,0.015,0.285,0.0,0.0,0.0,0.912592948,0.0,0.0,0.0,0.0,0.0,0.034613982,0.0,0.0,0.013349938,0.0,0.0,0.0,0.0,0.0,0.0,1,10,4
1,77,0.014,0.114,0.872,0.141089633,0.149802831,0.007751384,0.013186149,0.118883282,0.569286722,0.125,0.012,0.178,0.551,0.134,0.0,0.0,0.0,0.383952975,0.0,0.0,0.189992294,0.0,0.0,0.090170361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,3
2,4,0.527,0.469,0.004,0.013524102,0.187902519,0.549072869,0.07071954,0.151664731,0.02711624,0.0,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.200814679,0.0,0.14202483,0.275237382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,3
1,26,0.037,0.239,0.724,0.344004143,0.290950362,0.029282287,0.011308956,0.032745671,0.291708581,0.005,0.167,0.16,0.187,0.481,0.051,0.12,0.829,0.846905232,0.0,0.050227504,0.044322405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,4
3,85,0.068,0.44,0.492,0.439098644,0.17130424,0.188431986,0.0188776,0.068582415,0.113705115,0.002,0.026,0.546,0.005,0.422,0.0,0.0,0.0,0.423808008,0.0,0.223830015,0.165379584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,4
5,69,0.072,0.611,0.317,0.2532539,0.224673214,0.157145475,0.068351296,0.073012137,0.223563979,0.005,0.082,0.237,0.031,0.645,0.05,0.586,0.364,0.089872755,0.0,0.32879442,0.373740941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,4
3,154,0.794,0.166,0.04,0.121449628,0.177195527,0.162175707,0.409690604,0.059487307,0.070001228,0.004,0.079,0.398,0.007,0.512,0.606,0.019,0.375,0.914933682,0.0,0.0,0.0291571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017419683,0.0,0.0,0.0,1,14,5
4,17,0.01,0.116,0.874,0.302958091,0.146914306,0.033520348,0.049572996,0.060985756,0.406048503,0.002,0.003,0.569,0.171,0.254,0.0,0.0,0.0,0.107847683,0.0,0.091209009,0.705516458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17,3
